# mesh name: dosimeterMesh
# primitive scorer name: nOfTrackAll
# iX, iY, iZ, total(value) , total(val^2), entry
10,13,12,35,51,30
10,13,13,26,34,22
10,13,14,27,33,24
10,13,15,27,33,24
10,13,16,23,25,22
10,13,17,35,39,33
10,13,18,41,51,36
10,13,19,26,30,24
10,13,20,34,48,28
10,13,21,44,62,36
10,13,22,57,89,44
10,13,23,64,90,52
10,13,24,67,87,59
10,13,25,47,57,42
10,13,26,41,45,39
10,13,27,34,34,34
10,13,28,37,37,37
10,13,29,37,39,36
10,13,30,37,41,35
10,13,31,41,45,39
10,13,32,34,34,34
10,13,33,37,37,37
10,13,34,34,36,33
10,13,35,40,66,27
10,13,36,12,36,6
10,13,37,0,0,0
10,13,38,0,0,0
10,13,39,0,0,0
10,14,0,1,1,1
10,14,1,3,3,3
10,14,2,6,14,3
10,14,3,5,11,3
10,14,4,3,3,3
10,14,5,33,81,17
10,14,6,30,50,22
10,14,7,23,25,22
10,14,8,26,36,22
10,14,9,36,46,31
10,14,10,35,57,27
10,14,11,26,32,23
10,14,12,35,41,32
10,14,13,25,29,23
10,14,14,30,36,27
10,14,15,22,28,19
10,14,16,22,28,19
10,14,17,29,35,26
10,14,18,28,36,25
10,14,19,30,40,25
10,14,20,28,48,21
10,14,21,50,84,35
10,14,22,40,54,33
10,14,23,45,63,37
10,14,24,46,52,43
10,14,25,36,44,32
10,14,26,34,36,33
10,14,27,27,27,27
10,14,28,33,41,29
10,14,29,31,37,28
10,14,30,32,38,29
10,14,31,27,29,26
10,14,32,28,32,26
10,14,33,30,34,28
10,14,34,30,40,25
10,14,35,28,48,19
10,14,36,14,74,5
10,14,37,0,0,0
10,14,38,0,0,0
10,14,39,0,0,0
10,15,0,2,4,1
10,15,1,1,1,1
10,15,2,0,0,0
10,15,3,0,0,0
10,15,4,6,14,3
10,15,5,12,36,6
10,15,6,20,40,11
10,15,7,28,74,14
10,15,8,15,29,9
10,15,9,16,46,8
10,15,10,19,35,12
10,15,11,22,52,13
10,15,12,19,35,12
10,15,13,25,43,17
10,15,14,34,78,18
10,15,15,15,25,10
10,15,16,19,29,14
10,15,17,27,43,19
10,15,18,16,32,9
10,15,19,30,158,12
10,15,20,44,248,16
10,15,21,50,144,26
10,15,22,34,72,19
10,15,23,41,97,23
10,15,24,38,64,26
10,15,25,33,67,19
10,15,26,27,63,16
10,15,27,25,91,13
10,15,28,27,45,18
10,15,29,16,24,12
10,15,30,19,29,15
10,15,31,23,53,12
10,15,32,23,47,15
10,15,33,29,57,17
10,15,34,35,73,20
10,15,35,21,35,14
10,15,36,4,6,3
10,15,37,0,0,0
10,15,38,0,0,0
10,15,39,0,0,0
10,16,0,0,0,0
10,16,1,0,0,0
10,16,2,0,0,0
10,16,3,0,0,0
10,16,4,0,0,0
10,16,5,0,0,0
10,16,6,1,1,1
10,16,7,1,1,1
10,16,8,1,1,1
10,16,9,0,0,0
10,16,10,1,1,1
10,16,11,1,1,1
10,16,12,3,5,2
10,16,13,3,5,2
10,16,14,4,8,2
10,16,15,1,1,1
10,16,16,5,11,3
10,16,17,7,19,4
10,16,18,1,1,1
10,16,19,3,5,2
10,16,20,2,4,1
10,16,21,5,17,2
10,16,22,3,3,3
10,16,23,1,1,1
10,16,24,6,10,4
10,16,25,6,8,5
10,16,26,3,3,3
10,16,27,6,36,1
10,16,28,5,17,2
10,16,29,3,5,2
10,16,30,0,0,0
10,16,31,0,0,0
10,16,32,1,1,1
10,16,33,8,16,5
10,16,34,6,8,5
10,16,35,0,0,0
10,16,36,0,0,0
10,16,37,0,0,0
10,16,38,0,0,0
10,16,39,0,0,0
10,17,0,0,0,0
10,17,1,0,0,0
10,17,2,0,0,0
10,17,3,0,0,0
10,17,4,0,0,0
10,17,5,0,0,0
10,17,6,0,0,0
10,17,7,1,1,1
10,17,8,0,0,0
10,17,9,2,4,1
10,17,10,1,1,1
10,17,11,0,0,0
10,17,12,2,4,1
10,17,13,0,0,0
10,17,14,1,1,1
10,17,15,2,4,1
10,17,16,3,5,2
10,17,17,4,8,2
10,17,18,1,1,1
10,17,19,0,0,0
10,17,20,0,0,0
10,17,21,0,0,0
10,17,22,5,9,3
10,17,23,2,4,1
10,17,24,0,0,0
10,17,25,2,4,1
10,17,26,2,2,2
10,17,27,4,8,2
10,17,28,0,0,0
10,17,29,2,4,1
10,17,30,0,0,0
10,17,31,0,0,0
10,17,32,0,0,0
10,17,33,0,0,0
10,17,34,2,2,2
10,17,35,4,8,2
10,17,36,2,2,2
10,17,37,0,0,0
10,17,38,0,0,0
10,17,39,0,0,0
10,18,0,0,0,0
10,18,1,0,0,0
10,18,2,0,0,0
10,18,3,0,0,0
10,18,4,0,0,0
10,18,5,0,0,0
10,18,6,0,0,0
10,18,7,1,1,1
10,18,8,1,1,1
10,18,9,1,1,1
10,18,10,0,0,0
10,18,11,1,1,1
10,18,12,1,1,1
10,18,13,0,0,0
10,18,14,1,1,1
10,18,15,0,0,0
10,18,16,2,2,2
10,18,17,0,0,0
10,18,18,0,0,0
10,18,19,0,0,0
10,18,20,0,0,0
10,18,21,0,0,0
10,18,22,3,3,3
10,18,23,2,2,2
10,18,24,1,1,1
10,18,25,1,1,1
10,18,26,1,1,1
10,18,27,2,2,2
10,18,28,2,2,2
10,18,29,2,2,2
10,18,30,1,1,1
10,18,31,0,0,0
10,18,32,0,0,0
10,18,33,0,0,0
10,18,34,0,0,0
10,18,35,0,0,0
10,18,36,2,2,2
10,18,37,2,2,2
10,18,38,0,0,0
10,18,39,0,0,0
10,19,0,0,0,0
10,19,1,0,0,0
10,19,2,0,0,0
10,19,3,0,0,0
10,19,4,0,0,0
10,19,5,0,0,0
10,19,6,0,0,0
10,19,7,3,5,2
10,19,8,1,1,1
10,19,9,0,0,0
10,19,10,1,1,1
10,19,11,1,1,1
10,19,12,0,0,0
10,19,13,0,0,0
10,19,14,1,1,1
10,19,15,0,0,0
10,19,16,1,1,1
10,19,17,0,0,0
10,19,18,0,0,0
10,19,19,0,0,0
10,19,20,1,1,1
10,19,21,0,0,0
10,19,22,1,1,1
10,19,23,2,2,2
10,19,24,1,1,1
10,19,25,0,0,0
10,19,26,1,1,1
10,19,27,1,1,1
10,19,28,2,2,2
10,19,29,2,2,2
10,19,30,2,2,2
10,19,31,0,0,0
10,19,32,0,0,0
10,19,33,0,0,0
10,19,34,0,0,0
10,19,35,0,0,0
10,19,36,0,0,0
10,19,37,2,2,2
10,19,38,2,2,2
10,19,39,2,2,2
11,0,0,0,0,0
11,0,1,0,0,0
11,0,2,0,0,0
11,0,3,0,0,0
11,0,4,0,0,0
11,0,5,0,0,0
11,0,6,0,0,0
11,0,7,0,0,0
11,0,8,0,0,0
11,0,9,1,1,1
11,0,10,0,0,0
11,0,11,0,0,0
11,0,12,1,1,1
11,0,13,2,2,2
11,0,14,0,0,0
11,0,15,5,17,2
11,0,16,5,7,4
11,0,17,5,5,5
11,0,18,3,3,3
11,0,19,0,0,0
11,0,20,0,0,0
11,0,21,1,1,1
11,0,22,1,1,1
11,0,23,2,2,2
11,0,24,3,3,3
11,0,25,2,2,2
11,0,26,2,2,2
11,0,27,1,1,1
11,0,28,0,0,0
11,0,29,0,0,0
11,0,30,0,0,0
11,0,31,1,1,1
11,0,32,2,4,1
11,0,33,0,0,0
11,0,34,0,0,0
11,0,35,0,0,0
11,0,36,0,0,0
11,0,37,0,0,0
11,0,38,0,0,0
11,0,39,0,0,0
11,1,0,0,0,0
11,1,1,0,0,0
11,1,2,0,0,0
11,1,3,0,0,0
11,1,4,0,0,0
11,1,5,0,0,0
11,1,6,0,0,0
11,1,7,0,0,0
11,1,8,0,0,0
11,1,9,1,1,1
11,1,10,1,1,1
11,1,11,1,1,1
11,1,12,0,0,0
11,1,13,1,1,1
11,1,14,1,1,1
11,1,15,3,3,3
11,1,16,3,3,3
11,1,17,7,7,7
11,1,18,3,3,3
11,1,19,0,0,0
11,1,20,0,0,0
11,1,21,2,2,2
11,1,22,1,1,1
11,1,23,2,2,2
11,1,24,3,3,3
11,1,25,3,3,3
11,1,26,2,2,2
11,1,27,2,2,2
11,1,28,1,1,1
11,1,29,0,0,0
11,1,30,1,1,1
11,1,31,2,2,2
11,1,32,1,1,1
11,1,33,0,0,0
11,1,34,0,0,0
11,1,35,0,0,0
11,1,36,1,1,1
11,1,37,0,0,0
11,1,38,0,0,0
11,1,39,0,0,0
11,2,0,0,0,0
11,2,1,0,0,0
11,2,2,0,0,0
11,2,3,0,0,0
11,2,4,0,0,0
11,2,5,0,0,0
11,2,6,0,0,0
11,2,7,0,0,0
11,2,8,0,0,0
11,2,9,1,1,1
11,2,10,1,1,1
11,2,11,2,4,1
11,2,12,2,2,2
11,2,13,1,1,1
11,2,14,4,8,2
11,2,15,5,9,3
11,2,16,5,9,3
11,2,17,10,22,5
11,2,18,11,21,6
11,2,19,2,4,1
11,2,20,0,0,0
11,2,21,6,12,3
11,2,22,10,16,7
11,2,23,5,7,4
11,2,24,6,20,2
11,2,25,2,2,2
11,2,26,0,0,0
11,2,27,5,13,2
11,2,28,9,65,2
11,2,29,6,12,3
11,2,30,1,1,1
11,2,31,0,0,0
11,2,32,0,0,0
11,2,33,1,1,1
11,2,34,1,1,1
11,2,35,3,5,2
11,2,36,2,4,1
11,2,37,0,0,0
11,2,38,0,0,0
11,2,39,0,0,0
11,3,0,0,0,0
11,3,1,0,0,0
11,3,2,0,0,0
11,3,3,0,0,0
11,3,4,6,20,2
11,3,5,8,30,3
11,3,6,3,5,2
11,3,7,5,9,3
11,3,8,9,19,5
11,3,9,8,14,5
11,3,10,7,13,4
11,3,11,8,14,5
11,3,12,16,46,7
11,3,13,32,184,10
11,3,14,42,938,6
11,3,15,11,23,6
11,3,16,9,9,9
11,3,17,21,101,7
11,3,18,26,60,13
11,3,19,13,29,8
11,3,20,12,20,8
11,3,21,21,47,12
11,3,22,22,40,15
11,3,23,23,53,13
11,3,24,28,70,14
11,3,25,15,41,8
11,3,26,13,19,10
11,3,27,19,49,10
11,3,28,16,150,4
11,3,29,8,18,4
11,3,30,11,31,5
11,3,31,8,18,4
11,3,32,5,9,3
11,3,33,5,9,3
11,3,34,18,104,6
11,3,35,24,168,8
11,3,36,3,5,2
11,3,37,0,0,0
11,3,38,0,0,0
11,3,39,0,0,0
11,4,0,0,0,0
11,4,1,0,0,0
11,4,2,3,9,1
11,4,3,6,14,3
11,4,4,13,31,6
11,4,5,30,74,15
11,4,6,13,17,11
11,4,7,20,42,12
11,4,8,23,45,15
11,4,9,23,33,19
11,4,10,30,44,23
11,4,11,39,89,24
11,4,12,43,139,25
11,4,13,72,234,37
11,4,14,89,957,34
11,4,15,74,224,37
11,4,16,59,103,41
11,4,17,62,116,41
11,4,18,58,96,42
11,4,19,47,79,34
11,4,20,49,85,32
11,4,21,72,128,47
11,4,22,113,207,74
11,4,23,120,220,83
11,4,24,142,288,91
11,4,25,122,264,81
11,4,26,107,177,80
11,4,27,96,190,59
11,4,28,75,151,51
11,4,29,76,168,47
11,4,30,67,111,50
11,4,31,59,105,42
11,4,32,44,84,30
11,4,33,46,76,34
11,4,34,52,124,33
11,4,35,64,166,30
11,4,36,18,46,10
11,4,37,0,0,0
11,4,38,0,0,0
11,4,39,0,0,0
11,5,0,0,0,0
11,5,1,0,0,0
11,5,2,3,5,2
11,5,3,12,62,3
11,5,4,26,128,8
11,5,5,44,130,21
11,5,6,31,49,24
11,5,7,32,42,28
11,5,8,28,36,24
11,5,9,34,50,28
11,5,10,33,37,31
11,5,11,40,50,35
11,5,12,39,49,34
11,5,13,56,66,51
11,5,14,52,64,46
11,5,15,52,66,45
11,5,16,55,61,52
11,5,17,80,128,65
11,5,18,84,130,65
11,5,19,80,114,64
11,5,20,84,122,66
11,5,21,112,154,92
11,5,22,174,238,145
11,5,23,180,258,143
11,5,24,172,234,143
11,5,25,135,159,123
11,5,26,127,151,115
11,5,27,103,115,97
11,5,28,75,89,71
11,5,29,68,102,61
11,5,30,69,73,67
11,5,31,61,65,59
11,5,32,52,52,52
11,5,33,46,48,45
11,5,34,40,46,37
11,5,35,51,121,26
11,5,36,15,31,9
11,5,37,2,4,1
11,5,38,1,1,1
11,5,39,4,8,2
11,6,0,1,1,1
11,6,1,0,0,0
11,6,2,0,0,0
11,6,3,5,9,3
11,6,4,18,46,10
11,6,5,51,167,22
11,6,6,38,50,33
11,6,7,34,40,31
11,6,8,32,34,31
11,6,9,32,34,31
11,6,10,37,51,33
11,6,11,40,56,35
11,6,12,38,42,36
11,6,13,51,63,45
11,6,14,66,82,59
11,6,15,68,72,66
11,6,16,73,81,69
11,6,17,76,82,73
11,6,18,92,146,66
11,6,19,135,467,68
11,6,20,137,379,76
11,6,21,197,315,152
11,6,22,295,429,242
11,6,23,285,383,240
11,6,24,281,383,238
11,6,25,247,345,206
11,6,26,213,279,185
11,6,27,163,193,148
11,6,28,122,170,105
11,6,29,103,123,93
11,6,30,83,105,73
11,6,31,53,61,50
11,6,32,38,42,36
11,6,33,31,43,28
11,6,34,25,31,23
11,6,35,30,52,20
11,6,36,13,43,5
11,6,37,1,1,1
11,6,38,0,0,0
11,6,39,0,0,0
11,7,0,4,10,2
11,7,1,2,2,2
11,7,2,3,5,2
11,7,3,6,12,3
11,7,4,30,76,14
11,7,5,57,191,27
11,7,6,35,41,33
11,7,7,28,32,26
11,7,8,30,32,29
11,7,9,36,38,35
11,7,10,39,41,38
11,7,11,40,44,38
11,7,12,47,53,44
11,7,13,46,46,46
11,7,14,61,67,58
11,7,15,87,97,82
11,7,16,102,108,99
11,7,17,134,202,116
11,7,18,262,1124,125
11,7,19,414,2382,131
11,7,20,325,1111,138
11,7,21,374,606,279
11,7,22,431,607,355
11,7,23,403,567,340
11,7,24,332,452,281
11,7,25,351,527,283
11,7,26,324,460,271
11,7,27,286,390,239
11,7,28,199,297,154
11,7,29,158,266,117
11,7,30,108,170,81
11,7,31,58,58,58
11,7,32,43,45,42
11,7,33,32,32,32
11,7,34,29,33,27
11,7,35,31,65,17
11,7,36,8,12,6
11,7,37,0,0,0
11,7,38,0,0,0
11,7,39,0,0,0
11,8,0,0,0,0
11,8,1,1,1,1
11,8,2,2,2,2
11,8,3,3,9,1
11,8,4,22,112,8
11,8,5,46,258,19
11,8,6,26,28,25
11,8,7,22,26,20
11,8,8,29,33,27
11,8,9,31,37,28
11,8,10,29,31,28
11,8,11,26,30,24
11,8,12,33,37,31
11,8,13,45,53,41
11,8,14,61,85,53
11,8,15,75,99,67
11,8,16,96,118,89
11,8,17,126,162,114
11,8,18,280,1120,125
11,8,19,501,3033,146
11,8,20,405,2087,133
11,8,21,428,1022,285
11,8,22,434,648,349
11,8,23,385,539,319
11,8,24,322,432,274
11,8,25,357,503,298
11,8,26,327,497,261
11,8,27,305,467,245
11,8,28,232,400,170
11,8,29,169,317,116
11,8,30,116,184,86
11,8,31,63,65,62
11,8,32,49,51,48
11,8,33,29,31,28
11,8,34,37,41,35
11,8,35,33,59,23
11,8,36,12,28,7
11,8,37,2,4,1
11,8,38,0,0,0
11,8,39,1,1,1
11,9,0,2,4,1
11,9,1,1,1,1
11,9,2,4,16,1
11,9,3,6,26,2
11,9,4,16,42,7
11,9,5,43,107,23
11,9,6,29,31,28
11,9,7,32,32,32
11,9,8,32,32,32
11,9,9,30,34,28
11,9,10,40,42,39
11,9,11,44,46,43
11,9,12,52,58,49
11,9,13,59,71,53
11,9,14,55,63,51
11,9,15,50,62,45
11,9,16,62,66,60
11,9,17,72,76,70
11,9,18,111,311,72
11,9,19,202,924,88
11,9,20,188,502,101
11,9,21,228,394,164
11,9,22,273,389,223
11,9,23,255,339,220
11,9,24,240,306,210
11,9,25,246,322,216
11,9,26,226,330,186
11,9,27,181,269,150
11,9,28,110,156,94
11,9,29,92,128,77
11,9,30,67,83,59
11,9,31,41,41,41
11,9,32,35,35,35
11,9,33,29,29,29
11,9,34,31,35,29
11,9,35,34,70,21
11,9,36,12,24,7
11,9,37,7,37,2
11,9,38,0,0,0
11,9,39,0,0,0
11,10,0,0,0,0
11,10,1,0,0,0
11,10,2,1,1,1
11,10,3,7,17,3
11,10,4,17,41,9
11,10,5,63,169,33
11,10,6,36,42,33
11,10,7,37,41,35
11,10,8,29,35,27
11,10,9,25,27,24
11,10,10,35,37,34
11,10,11,33,47,29
11,10,12,36,48,33
11,10,13,34,48,30
11,10,14,48,54,45
11,10,15,54,68,48
11,10,16,69,85,62
11,10,17,73,97,62
11,10,18,70,122,54
11,10,19,91,131,71
11,10,20,89,123,72
11,10,21,102,156,78
11,10,22,143,197,118
11,10,23,154,188,139
11,10,24,152,212,128
11,10,25,144,190,127
11,10,26,126,142,118
11,10,27,121,149,109
11,10,28,89,115,82
11,10,29,65,67,64
11,10,30,60,62,59
11,10,31,49,51,48
11,10,32,34,36,33
11,10,33,36,38,35
11,10,34,33,37,31
11,10,35,58,200,26
11,10,36,20,44,10
11,10,37,1,1,1
11,10,38,1,1,1
11,10,39,1,1,1
11,11,0,0,0,0
11,11,1,0,0,0
11,11,2,2,4,1
11,11,3,11,55,4
11,11,4,36,564,7
11,11,5,65,401,26
11,11,6,27,35,24
11,11,7,22,42,18
11,11,8,29,61,23
11,11,9,29,53,23
11,11,10,31,55,25
11,11,11,34,54,27
11,11,12,25,33,21
11,11,13,33,41,29
11,11,14,40,48,36
11,11,15,48,58,43
11,11,16,69,93,58
11,11,17,62,104,49
11,11,18,72,106,58
11,11,19,62,82,52
11,11,20,50,70,41
11,11,21,61,75,54
11,11,22,61,71,56
11,11,23,75,97,65
11,11,24,91,113,81
11,11,25,81,119,68
11,11,26,74,90,66
11,11,27,69,87,61
11,11,28,49,49,49
11,11,29,53,55,52
11,11,30,58,62,56
11,11,31,44,46,43
11,11,32,47,49,46
11,11,33,44,48,42
11,11,34,39,45,36
11,11,35,45,103,24
11,11,36,23,75,9
11,11,37,0,0,0
11,11,38,0,0,0
11,11,39,0,0,0
11,12,0,0,0,0
11,12,1,0,0,0
11,12,2,0,0,0
11,12,3,7,13,4
11,12,4,24,242,6
11,12,5,40,304,16
11,12,6,21,41,15
11,12,7,23,27,21
11,12,8,27,31,25
11,12,9,30,34,28
11,12,10,30,36,27
11,12,11,25,27,24
11,12,12,26,30,24
11,12,13,33,45,28
11,12,14,37,47,33
11,12,15,43,55,37
11,12,16,43,59,36
11,12,17,40,52,34
11,12,18,42,56,35
11,12,19,43,55,37
11,12,20,39,53,33
11,12,21,44,54,39
11,12,22,47,61,40
11,12,23,58,72,52
11,12,24,50,56,47
11,12,25,68,90,60
11,12,26,49,53,47
11,12,27,39,41,38
11,12,28,43,47,41
11,12,29,37,39,36
11,12,30,40,42,39
11,12,31,41,41,41
11,12,32,42,50,39
11,12,33,38,48,34
11,12,34,39,43,37
11,12,35,58,166,31
11,12,36,26,112,10
11,12,37,1,1,1
11,12,38,0,0,0
11,12,39,0,0,0
11,13,0,0,0,0
11,13,1,0,0,0
11,13,2,0,0,0
11,13,3,5,25,1
11,13,4,7,15,4
11,13,5,29,79,13
11,13,6,26,50,18
11,13,7,25,31,22
11,13,8,29,35,26
11,13,9,33,41,29
11,13,10,20,28,17
11,13,11,26,38,21
11,13,12,43,55,38
11,13,13,28,34,25
11,13,14,23,27,21
11,13,15,28,36,24
11,13,16,26,34,22
11,13,17,26,30,24
11,13,18,25,31,22
11,13,19,36,54,30
11,13,20,44,62,36
11,13,21,44,66,34
11,13,22,42,60,34
11,13,23,47,59,42
11,13,24,54,74,45
11,13,25,58,68,54
11,13,26,44,50,41
11,13,27,33,35,32
11,13,28,47,47,47
11,13,29,35,35,35
11,13,30,33,37,31
11,13,31,28,30,27
11,13,32,29,31,28
11,13,33,30,32,29
11,13,34,31,35,29
11,13,35,30,48,22
11,13,36,6,8,5
11,13,37,4,8,2
11,13,38,1,1,1
11,13,39,0,0,0
11,14,0,1,1,1
11,14,1,2,2,2
11,14,2,1,1,1
11,14,3,0,0,0
11,14,4,4,16,1
11,14,5,25,91,13
11,14,6,35,169,17
11,14,7,20,32,15
11,14,8,31,39,27
11,14,9,32,44,27
11,14,10,22,28,19
11,14,11,29,45,22
11,14,12,22,30,19
11,14,13,27,41,20
11,14,14,33,51,24
11,14,15,41,87,26
11,14,16,29,55,20
11,14,17,28,38,23
11,14,18,34,56,25
11,14,19,35,63,24
11,14,20,51,105,31
11,14,21,46,84,30
11,14,22,39,69,27
11,14,23,43,57,36
11,14,24,39,71,27
11,14,25,23,27,21
11,14,26,38,54,31
11,14,27,32,46,26
11,14,28,32,40,28
11,14,29,36,54,30
11,14,30,37,51,30
11,14,31,36,58,29
11,14,32,46,84,33
11,14,33,44,80,33
11,14,34,44,72,33
11,14,35,35,69,20
11,14,36,11,23,6
11,14,37,0,0,0
11,14,38,0,0,0
11,14,39,0,0,0
11,15,0,2,4,1
11,15,1,0,0,0
11,15,2,0,0,0
11,15,3,0,0,0
11,15,4,9,45,2
11,15,5,23,123,9
11,15,6,29,105,10
11,15,7,25,85,9
11,15,8,13,21,9
11,15,9,13,21,9
11,15,10,21,41,12
11,15,11,20,36,14
11,15,12,19,33,12
11,15,13,26,48,16
11,15,14,20,40,14
11,15,15,23,43,14
11,15,16,13,21,9
11,15,17,25,51,15
11,15,18,14,32,8
11,15,19,17,53,9
11,15,20,27,71,14
11,15,21,23,37,16
11,15,22,24,44,15
11,15,23,40,80,22
11,15,24,27,69,13
11,15,25,17,77,8
11,15,26,18,44,11
11,15,27,23,51,15
11,15,28,15,25,10
11,15,29,15,31,10
11,15,30,23,39,15
11,15,31,24,50,15
11,15,32,21,41,12
11,15,33,23,67,11
11,15,34,27,53,17
11,15,35,17,39,9
11,15,36,6,14,3
11,15,37,0,0,0
11,15,38,0,0,0
11,15,39,0,0,0
11,16,0,0,0,0
11,16,1,0,0,0
11,16,2,0,0,0
11,16,3,0,0,0
11,16,4,3,9,1
11,16,5,0,0,0
11,16,6,2,4,1
11,16,7,1,1,1
11,16,8,2,4,1
11,16,9,4,10,2
11,16,10,4,16,1
11,16,11,2,2,2
11,16,12,5,7,4
11,16,13,1,1,1
11,16,14,4,6,3
11,16,15,3,3,3
11,16,16,0,0,0
11,16,17,1,1,1
11,16,18,0,0,0
11,16,19,0,0,0
11,16,20,1,1,1
11,16,21,0,0,0
11,16,22,1,1,1
11,16,23,3,5,2
11,16,24,5,9,3
11,16,25,8,40,2
11,16,26,10,82,2
11,16,27,2,4,1
11,16,28,0,0,0
11,16,29,0,0,0
11,16,30,0,0,0
11,16,31,0,0,0
11,16,32,0,0,0
11,16,33,5,25,1
11,16,34,3,9,1
11,16,35,2,4,1
11,16,36,0,0,0
11,16,37,0,0,0
11,16,38,0,0,0
11,16,39,0,0,0
11,17,0,0,0,0
11,17,1,0,0,0
11,17,2,0,0,0
11,17,3,0,0,0
11,17,4,0,0,0
11,17,5,0,0,0
11,17,6,0,0,0
11,17,7,2,4,1
11,17,8,1,1,1
11,17,9,2,4,1
11,17,10,0,0,0
11,17,11,2,4,1
11,17,12,0,0,0
11,17,13,0,0,0
11,17,14,4,8,2
11,17,15,0,0,0
11,17,16,0,0,0
11,17,17,1,1,1
11,17,18,0,0,0
11,17,19,0,0,0
11,17,20,0,0,0
11,17,21,0,0,0
11,17,22,2,4,1
11,17,23,2,4,1
11,17,24,0,0,0
11,17,25,0,0,0
11,17,26,2,4,1
11,17,27,0,0,0
11,17,28,0,0,0
11,17,29,0,0,0
11,17,30,0,0,0
11,17,31,0,0,0
11,17,32,0,0,0
11,17,33,0,0,0
11,17,34,0,0,0
11,17,35,0,0,0
11,17,36,0,0,0
11,17,37,0,0,0
11,17,38,0,0,0
11,17,39,0,0,0
11,18,0,0,0,0
11,18,1,0,0,0
11,18,2,0,0,0
11,18,3,0,0,0
11,18,4,0,0,0
11,18,5,0,0,0
11,18,6,0,0,0
11,18,7,2,2,2
11,18,8,2,2,2
11,18,9,1,1,1
11,18,10,1,1,1
11,18,11,1,1,1
11,18,12,0,0,0
11,18,13,1,1,1
11,18,14,1,1,1
11,18,15,0,0,0
11,18,16,1,1,1
11,18,17,1,1,1
11,18,18,1,1,1
11,18,19,0,0,0
11,18,20,0,0,0
11,18,21,0,0,0
11,18,22,0,0,0
11,18,23,1,1,1
11,18,24,1,1,1
11,18,25,0,0,0
11,18,26,0,0,0
11,18,27,0,0,0
11,18,28,0,0,0
11,18,29,0,0,0
11,18,30,0,0,0
11,18,31,0,0,0
11,18,32,0,0,0
11,18,33,0,0,0
11,18,34,0,0,0
11,18,35,0,0,0
11,18,36,0,0,0
11,18,37,0,0,0
11,18,38,0,0,0
11,18,39,0,0,0
11,19,0,0,0,0
11,19,1,0,0,0
11,19,2,0,0,0
11,19,3,0,0,0
11,19,4,0,0,0
11,19,5,0,0,0
11,19,6,0,0,0
11,19,7,1,1,1
11,19,8,1,1,1
11,19,9,2,2,2
11,19,10,2,2,2
11,19,11,0,0,0
11,19,12,0,0,0
11,19,13,2,2,2
11,19,14,1,1,1
11,19,15,0,0,0
11,19,16,1,1,1
11,19,17,1,1,1
11,19,18,1,1,1
11,19,19,0,0,0
11,19,20,0,0,0
11,19,21,0,0,0
11,19,22,0,0,0
11,19,23,0,0,0
11,19,24,1,1,1
11,19,25,0,0,0
11,19,26,0,0,0
11,19,27,0,0,0
11,19,28,1,1,1
11,19,29,1,1,1
11,19,30,0,0,0
11,19,31,0,0,0
11,19,32,0,0,0
11,19,33,0,0,0
11,19,34,0,0,0
11,19,35,0,0,0
11,19,36,0,0,0
11,19,37,0,0,0
11,19,38,0,0,0
11,19,39,0,0,0
12,0,0,0,0,0
12,0,1,0,0,0
12,0,2,0,0,0
12,0,3,0,0,0
12,0,4,0,0,0
12,0,5,0,0,0
12,0,6,0,0,0
12,0,7,0,0,0
12,0,8,1,1,1
12,0,9,1,1,1
12,0,10,0,0,0
12,0,11,0,0,0
12,0,12,0,0,0
12,0,13,3,5,2
12,0,14,1,1,1
12,0,15,5,7,4
12,0,16,0,0,0
12,0,17,0,0,0
12,0,18,1,1,1
12,0,19,1,1,1
12,0,20,0,0,0
12,0,21,3,5,2
12,0,22,3,3,3
12,0,23,3,3,3
12,0,24,3,3,3
12,0,25,0,0,0
12,0,26,2,4,1
12,0,27,2,4,1
12,0,28,0,0,0
12,0,29,0,0,0
12,0,30,0,0,0
12,0,31,0,0,0
12,0,32,5,17,2
12,0,33,1,1,1
12,0,34,0,0,0
12,0,35,2,4,1
12,0,36,0,0,0
12,0,37,0,0,0
12,0,38,0,0,0
12,0,39,0,0,0
12,1,0,0,0,0
12,1,1,0,0,0
12,1,2,0,0,0
12,1,3,0,0,0
12,1,4,0,0,0
12,1,5,0,0,0
12,1,6,0,0,0
12,1,7,0,0,0
12,1,8,0,0,0
12,1,9,0,0,0
12,1,10,0,0,0
12,1,11,0,0,0
12,1,12,1,1,1
12,1,13,1,1,1
12,1,14,2,2,2
12,1,15,6,6,6
12,1,16,2,2,2
12,1,17,1,1,1
12,1,18,2,2,2
12,1,19,3,3,3
12,1,20,1,1,1
12,1,21,3,3,3
12,1,22,1,1,1
12,1,23,3,3,3
12,1,24,1,1,1
12,1,25,0,0,0
12,1,26,2,2,2
12,1,27,2,4,1
12,1,28,1,1,1
12,1,29,0,0,0
12,1,30,0,0,0
12,1,31,0,0,0
12,1,32,4,16,1
12,1,33,1,1,1
12,1,34,1,1,1
12,1,35,2,4,1
12,1,36,1,1,1
12,1,37,1,1,1
12,1,38,1,1,1
12,1,39,1,1,1
12,2,0,0,0,0
12,2,1,0,0,0
12,2,2,0,0,0
12,2,3,0,0,0
12,2,4,0,0,0
12,2,5,0,0,0
12,2,6,0,0,0
12,2,7,0,0,0
12,2,8,0,0,0
12,2,9,0,0,0
12,2,10,2,4,1
12,2,11,1,1,1
12,2,12,5,25,1
