# mesh name: dosimeterMesh
# primitive scorer name: doseDepGamma
# iX, iY, iZ, total(value) [Gy], total(val^2), entry
4,6,25,9.494776363225994e-15,5.535675704796378e-31,10746
4,6,26,8.623946354482492e-15,3.052378688944016e-31,9900
4,6,27,8.090507988992527e-15,7.847055655424867e-31,8419
4,6,28,6.334028641337781e-15,3.025896271994558e-31,7062
4,6,29,5.195030595125915e-15,5.806901618372878e-33,6460
4,6,30,4.988282693028556e-15,5.718206710783797e-33,6036
4,6,31,4.586911229682379e-15,5.149878844004908e-33,5641
4,6,32,4.22266368290047e-15,4.808541464822602e-33,5181
4,6,33,3.960599239980898e-15,4.568364416642333e-33,4818
4,6,34,4.33316699273358e-15,2.371273327817129e-31,4686
4,6,35,3.477162297700142e-15,4.145166862027581e-33,4195
4,6,36,1.125398066076645e-15,1.354380614946533e-33,1352
4,6,37,1.971393785200113e-16,2.371051554704725e-34,233
4,6,38,0,0,0
4,6,39,3.907876520567098e-17,1.065854848187992e-34,23
4,7,0,1.528420985448527e-16,4.591192363309899e-34,76
4,7,1,0,0,0
4,7,2,3.961369434324865e-16,1.070867958192649e-33,304
4,7,3,1.099317634093608e-15,3.713729078708015e-33,811
4,7,4,2.626694035962633e-15,1.045660879701995e-32,1870
4,7,5,3.930059639250591e-15,1.286672037897555e-32,3261
4,7,6,3.620512127880775e-15,1.035994733782578e-32,3218
4,7,7,4.411917883632738e-15,5.536855577950136e-31,3298
4,7,8,3.698431442571445e-15,1.035481389266026e-32,3426
4,7,9,4.477142900018342e-15,5.456256616815195e-31,3660
4,7,10,3.722385150409963e-15,6.790022490576716e-33,3804
4,7,11,5.253615572568744e-15,1.449011490992346e-30,4064
4,7,12,6.697146109401129e-15,4.234644676666316e-30,4169
4,7,13,5.370503918904202e-15,6.010210076499415e-31,4406
4,7,14,4.778878621540635e-15,3.047473505863794e-31,4543
4,7,15,5.725867550146536e-15,2.070955554392612e-30,4769
4,7,16,5.924937378129458e-15,1.492976981283381e-30,4746
4,7,17,5.25200374000167e-15,5.449395289456886e-31,5026
4,7,18,7.30561621335674e-15,2.922628043652127e-30,5146
4,7,19,4.669304762579572e-15,6.832723587433696e-33,5360
4,7,20,4.774861822407912e-15,6.460795514789347e-33,5654
4,7,21,5.766971121770346e-15,7.874621453974056e-33,6804
4,7,22,8.365627875814498e-15,5.52731416884105e-31,9264
4,7,23,1.008299237248821e-14,8.434504500620321e-31,10807
4,7,24,9.314147216955222e-15,1.059099029555266e-32,11471
4,7,25,9.609802559375614e-15,1.249343011824714e-31,11407
4,7,26,1.226542644551883e-14,6.615727960267768e-30,10448
4,7,27,8.239894818438876e-15,5.37473599095864e-31,8999
4,7,28,6.500856609373618e-15,5.448374486115216e-31,7164
4,7,29,5.353295451736275e-15,6.040254558336108e-33,6627
4,7,30,5.136153367865336e-15,5.895308865079751e-33,6240
4,7,31,4.622758137654353e-15,5.257145961521392e-33,5732
4,7,32,4.257881453364298e-15,4.772071208323059e-33,5304
4,7,33,4.552869145263863e-15,2.37232210782215e-31,5090
4,7,34,3.929609670156697e-15,4.553996056075203e-33,4765
4,7,35,3.558353670845225e-15,4.082929885386257e-33,4356
4,7,36,1.149559830439953e-15,1.44403246425983e-33,1316
4,7,37,2.243824526505216e-16,2.994305006620535e-34,241
4,7,38,0,0,0
4,7,39,4.422924080383654e-17,1.159505848593151e-34,26
4,8,0,1.280466419613973e-16,3.806700674390252e-34,61
4,8,1,0,0,0
4,8,2,4.176260924696821e-16,1.590286723629094e-33,297
4,8,3,1.282550226592658e-15,4.778487973486889e-33,843
4,8,4,2.870103542408694e-15,1.301241166957049e-32,1880
4,8,5,6.323531605353691e-15,2.424005353706166e-30,3195
4,8,6,3.618463297680944e-15,1.142478619044801e-32,3084
4,8,7,3.789371495244824e-15,1.234361744059341e-32,3250
4,8,8,3.615974144296648e-15,1.104346527422336e-32,3212
4,8,9,3.982868935921963e-15,6.327741399899954e-32,3514
4,8,10,5.238390825232171e-15,8.500123666255639e-31,3831
4,8,11,4.583847211834026e-15,3.052969831742714e-31,4056
4,8,12,4.321021689173226e-15,1.308486379802426e-31,4220
4,8,13,4.050534198401615e-15,7.919326568469558e-33,4249
4,8,14,4.746959527771631e-15,3.064448602148751e-31,4502
4,8,15,4.842015614675204e-15,1.333725024566409e-31,4772
4,8,16,4.452332907358708e-15,7.606455813393711e-33,4894
4,8,17,4.307516694244028e-15,6.572530572386404e-33,4862
4,8,18,5.246285665458265e-15,5.442717316248808e-31,5086
4,8,19,4.632856354232411e-15,6.127491680778258e-33,5412
4,8,20,6.442688873402508e-15,1.07931418913462e-30,5587
4,8,21,5.525701844705041e-15,6.634048125918396e-33,6657
4,8,22,7.478401119120306e-15,9.100486810119206e-33,9044
4,8,23,8.72673005833562e-15,1.002676901845012e-32,10729
4,8,24,9.806530382251383e-15,2.469868976134378e-31,11308
4,8,25,1.328323088656507e-14,4.014398227683904e-30,11402
4,8,26,9.836414137810416e-15,2.021933623705131e-30,10423
4,8,27,7.1357710160378e-15,7.963873257094038e-33,8879
4,8,28,5.76322807976482e-15,6.44285674239784e-33,7147
4,8,29,5.258708201597061e-15,6.061775083098471e-33,6478
4,8,30,5.162878592542954e-15,5.934989094447973e-33,6255
4,8,31,4.772264961513258e-15,5.392298404335127e-33,5838
4,8,32,4.387951926966875e-15,5.120293320595052e-33,5340
4,8,33,4.171410792116789e-15,4.933350532334929e-33,4991
4,8,34,3.960767660989449e-15,4.483741929492739e-33,4910
4,8,35,3.470168149281483e-15,3.943832403704467e-33,4259
4,8,36,1.190107036262509e-15,1.417634818797305e-33,1411
4,8,37,1.728499025124338e-16,1.984541310095642e-34,219
4,8,38,0,0,0
4,8,39,6.761405786684004e-17,1.828095706813315e-34,35
4,9,0,1.31378651511583e-16,4.083050128450767e-34,62
4,9,1,0,0,0
4,9,2,3.259606759881386e-16,6.803122323289434e-34,285
4,9,3,1.070876052110766e-15,3.385656689972176e-33,770
4,9,4,2.552557472996899e-15,1.180230172330409e-32,1724
4,9,5,3.820345287545801e-15,1.413960866573149e-32,2968
4,9,6,3.755434345478304e-15,1.335655881011561e-31,2975
4,9,7,5.279924919517682e-15,1.217710013319126e-30,3158
4,9,8,5.238158355656667e-15,1.960497829073589e-30,3239
4,9,9,3.50374225629692e-15,8.890554195755274e-33,3363
4,9,10,4.611647301625204e-15,6.760708352870294e-31,3504
4,9,11,3.628337504551294e-15,7.969703672508688e-33,3655
4,9,12,3.758021152090814e-15,8.83340413794001e-33,3824
4,9,13,4.314022421204466e-15,1.312878962300503e-31,4132
4,9,14,3.877930060870974e-15,6.697366264971898e-33,4276
4,9,15,3.944425135564922e-15,6.360555541821976e-33,4392
4,9,16,6.333492723071522e-15,1.203076471859547e-30,4646
4,9,17,4.441836711796012e-15,1.307434179205071e-31,4583
4,9,18,4.830882570881717e-15,5.443527542145309e-31,4684
4,9,19,4.157479690924003e-15,5.665629730669851e-33,4864
4,9,20,4.455313238322858e-15,6.034115975240195e-33,5192
4,9,21,7.573539567607232e-15,3.996092385445004e-30,6146
4,9,22,7.526793466851413e-15,2.546914705624549e-31,8268
4,9,23,9.663681399888887e-15,1.085867880097069e-30,9931
4,9,24,8.620022043119886e-15,9.86929353387749e-33,10564
4,9,25,9.674955112647126e-15,8.430755338416429e-31,10355
4,9,26,7.988100245857735e-15,9.121586990942164e-33,9742
4,9,27,7.195524144110271e-15,3.034760577174351e-31,8247
4,9,28,5.745725117022536e-15,1.531160351965555e-31,6632
4,9,29,6.271678718059134e-15,8.396969592306005e-31,6117
4,9,30,6.047006186034306e-15,1.437659290947336e-30,5943
4,9,31,4.472158221456933e-15,5.135108259656585e-33,5511
4,9,32,4.272599312730469e-15,4.876225524306115e-33,5203
4,9,33,4.700731913583341e-15,5.480167712626553e-31,4878
4,9,34,3.72313898549508e-15,4.265288807447608e-33,4555
4,9,35,3.352252736716328e-15,3.857833689525372e-33,4094
4,9,36,1.089738485640896e-15,1.321817876527091e-33,1274
4,9,37,5.640253692673527e-16,1.240964481174822e-31,263
4,9,38,0,0,0
4,9,39,7.846097637504751e-17,2.173904447176261e-34,43
4,10,0,1.208938810214314e-16,5.128249318870232e-34,55
4,10,1,0,0,0
4,10,2,2.660143841023557e-16,6.819770183682307e-34,213
4,10,3,6.999734142299531e-16,1.959564578269396e-33,564
4,10,4,1.738078584398616e-15,6.18022667456128e-33,1340
4,10,5,3.363755598066803e-15,1.332376457214529e-31,2609
4,10,6,3.67502730870958e-15,5.519045190858038e-31,2727
4,10,7,3.920282627509626e-15,5.481452894637812e-31,2955
4,10,8,3.162917168853578e-15,7.976155224734974e-33,3041
4,10,9,3.1244438069128e-15,7.223021097576189e-33,3150
4,10,10,3.226398250168934e-15,7.27416029325263e-33,3316
4,10,11,3.970866343562864e-15,5.51967242560698e-31,3418
4,10,12,3.311118319385697e-15,5.928458941924706e-33,3554
4,10,13,5.829825172504688e-15,2.750975442569284e-30,3624
4,10,14,4.586610466669347e-15,4.264199125445778e-31,3929
4,10,15,3.52163319784705e-15,5.529648840494674e-33,3976
4,10,16,3.677489527018453e-15,5.456163386303327e-33,4181
4,10,17,3.746582875758922e-15,6.231393266116299e-33,4139
4,10,18,4.492644036719876e-15,4.245476566687586e-31,4122
4,10,19,3.766859953288638e-15,5.253840390502169e-33,4459
4,10,20,4.534514055585749e-15,3.012938719608396e-31,4721
4,10,21,5.08629442636109e-15,2.390581531200841e-31,5534
4,10,22,8.085853080860026e-15,2.232950296662886e-30,7222
4,10,23,7.663968027455751e-15,3.053554020546406e-31,8622
4,10,24,7.593371074985618e-15,8.688817828225058e-33,9296
4,10,25,8.854046364824855e-15,2.07214218956253e-30,9170
4,10,26,6.949369857778588e-15,7.829255422797185e-33,8617
4,10,27,6.075693775316877e-15,6.922955595678269e-33,7439
4,10,28,6.466832144248476e-15,2.072330867806308e-30,6147
4,10,29,5.969657324210053e-15,8.44961684754387e-31,5708
4,10,30,4.561762637251432e-15,5.177779039754525e-33,5589
4,10,31,4.18761217695635e-15,4.744644022503437e-33,5222
4,10,32,3.934179928149218e-15,4.508372905005749e-33,4825
4,10,33,3.761583879702506e-15,4.382060602100894e-33,4554
4,10,34,3.661474518184855e-15,4.160266408004882e-33,4480
4,10,35,3.128221961549281e-15,3.541074444726268e-33,3823
4,10,36,1.022461480690533e-15,1.297289728082424e-33,1181
4,10,37,1.76427183065517e-16,2.383840567966382e-34,194
4,10,38,0,0,0
4,10,39,2.055790942400116e-17,4.584835787264505e-35,17
4,11,0,9.276743459975311e-17,2.921497678192605e-34,46
4,11,1,0,0,0
4,11,2,1.726096020562411e-16,3.746726898312721e-34,160
4,11,3,4.533952455052042e-16,1.065039300506445e-33,384
4,11,4,1.283123010592878e-15,5.28430278519992e-33,1009
4,11,5,1.991861500094347e-15,5.262766808117588e-33,1834
4,11,6,2.027005807897694e-15,5.283550788219844e-33,1983
4,11,7,2.019356239223409e-15,4.826345267644512e-33,2029
4,11,8,2.067638718730745e-15,4.267247051217136e-33,2141
4,11,9,2.161177375182788e-15,5.289345096406238e-33,2178
4,11,10,2.364941563679369e-15,5.476601869480452e-33,2398
4,11,11,2.281223809802666e-15,4.050688960854817e-33,2432
4,11,12,2.256400916570784e-15,4.103015260826501e-33,2495
4,11,13,2.36612363533099e-15,5.014748608402815e-33,2560
4,11,14,2.297513878661934e-15,4.189302475555122e-33,2559
4,11,15,2.437795565567483e-15,3.932606388747511e-33,2730
4,11,16,2.344968145668155e-15,3.925329580146156e-33,2654
4,11,17,2.278871718792197e-15,4.029289536895874e-33,2575
4,11,18,2.285789194118795e-15,3.364193266042294e-33,2652
4,11,19,2.289329134932992e-15,3.201073608594468e-33,2723
4,11,20,2.486961625011534e-15,3.481409802675961e-33,2932
4,11,21,2.980687244211682e-15,4.328128922274598e-33,3441
4,11,22,3.749644089609799e-15,4.616866472369202e-33,4489
4,11,23,4.453245163192463e-15,5.270481471326931e-33,5347
4,11,24,4.633358010509381e-15,5.345650073668487e-33,5631
4,11,25,4.605845322522725e-15,5.330740819757416e-33,5655
4,11,26,4.484080759678411e-15,5.084260548763105e-33,5482
4,11,27,3.895554777904109e-15,4.547525790177972e-33,4690
4,11,28,3.261126542588223e-15,3.805141890485136e-33,3955
4,11,29,3.126203864936459e-15,3.622420987919178e-33,3780
4,11,30,2.944035828940339e-15,3.471477195377022e-33,3562
4,11,31,2.749934650999951e-15,3.131838622857147e-33,3396
4,11,32,2.711221114262128e-15,3.246219911130579e-33,3224
4,11,33,2.655234970806175e-15,3.102739385345658e-33,3189
4,11,34,2.518856337972251e-15,2.904475078027215e-33,3038
4,11,35,2.064590810084334e-15,2.457365167187417e-33,2480
4,11,36,7.066618764096014e-16,8.683720451156316e-34,824
4,11,37,1.475140693097996e-16,1.921402335709956e-34,177
4,11,38,0,0,0
4,11,39,5.987341464724593e-17,1.5139719173312e-34,32
4,12,0,5.511012217591846e-17,1.866122301510718e-34,29
4,12,1,0,0,0
4,12,2,1.207126870080767e-16,2.334690719928854e-34,112
4,12,3,3.190982830906429e-16,7.059365881058838e-34,294
4,12,4,5.795345946341263e-16,1.261386703202618e-33,526
4,12,5,8.256617555524001e-16,1.496816988899293e-33,838
4,12,6,9.09346232306913e-16,1.817424137153384e-33,919
4,12,7,8.83622512706534e-16,1.66529529421901e-33,919
4,12,8,9.140140010983398e-16,1.523962691971025e-33,990
4,12,9,9.794529233349809e-16,1.665301525675772e-33,1057
4,12,10,9.987138212970421e-16,1.506358390634865e-33,1077
4,12,11,1.051436955571854e-15,1.928278609678436e-33,1111
4,12,12,1.04171311780979e-15,1.979352300167816e-33,1106
4,12,13,9.884409968328514e-16,1.641899261660203e-33,1091
4,12,14,1.028275503999865e-15,1.564819292396145e-33,1131
4,12,15,9.385881990173699e-16,1.390824205549535e-33,1098
4,12,16,9.647292754896942e-16,1.277633137156893e-33,1116
4,12,17,1.003147809398271e-15,1.523955705792282e-33,1134
4,12,18,9.044038651152255e-16,1.144302682608889e-33,1069
4,12,19,9.476422839901489e-16,1.318062661185337e-33,1092
4,12,20,9.959110339943945e-16,1.449734725650607e-33,1109
4,12,21,1.161653739813402e-15,1.462728804250312e-33,1346
4,12,22,1.478823725519059e-15,1.871986101350773e-33,1714
4,12,23,1.651342891917325e-15,1.968607487999275e-33,1980
4,12,24,1.763838011443826e-15,2.104660990797006e-33,2085
4,12,25,1.694048263611531e-15,1.937272294639198e-33,2071
4,12,26,1.552976205612636e-15,1.851754775274613e-33,1841
4,12,27,1.344065857077553e-15,1.617625702625057e-33,1618
4,12,28,1.128681617947051e-15,1.349917113694336e-33,1371
4,12,29,1.098640619717115e-15,1.372694363637579e-33,1277
4,12,30,1.00809499372754e-15,1.210716626858089e-33,1189
4,12,31,9.91829675363461e-16,1.170855858243591e-33,1172
4,12,32,9.203153026810824e-16,1.07132776809961e-33,1111
4,12,33,8.725464965158636e-16,1.015730469275141e-33,1062
4,12,34,8.552657346089377e-16,9.911183018436816e-34,1027
4,12,35,7.647873506164227e-16,9.136342773805874e-34,904
4,12,36,3.615752671106281e-16,4.508330314876268e-34,431
4,12,37,8.825149291740734e-17,1.052925980084414e-34,108
4,12,38,0,0,0
4,12,39,4.395673257205022e-17,1.435030316915767e-34,21
4,13,0,2.94900140205378e-17,7.746632980768931e-35,18
4,13,1,4.823990687036734e-16,2.327088614861714e-31,1
4,13,2,7.784827147141986e-17,1.713008637939942e-34,75
4,13,3,1.523783176196185e-16,2.689506749021335e-34,145
4,13,4,1.999050819940588e-16,3.480811588349524e-34,220
4,13,5,2.523250244685122e-16,3.184842123984301e-34,269
4,13,6,2.779678368096094e-16,3.859818983554336e-34,305
4,13,7,3.065844632287271e-16,4.159909378536055e-34,346
4,13,8,3.608918439391163e-16,1.204695507187432e-33,370
4,13,9,3.298019264974505e-16,4.523449429667341e-34,357
4,13,10,3.702325885441198e-16,5.615345944939423e-34,402
4,13,11,3.557636752057136e-16,5.318393859224819e-34,407
4,13,12,3.926835447109356e-16,5.733106117748981e-34,426
4,13,13,3.376184617614574e-16,4.115222440398418e-34,411
4,13,14,3.393854993837586e-16,4.376705680991623e-34,393
4,13,15,3.3900000896878e-16,4.408378868469846e-34,377
4,13,16,3.380994887256724e-16,4.470908272821699e-34,408
4,13,17,3.341592597762985e-16,4.295791752527742e-34,383
4,13,18,3.346557156270443e-16,5.441904213927299e-34,385
4,13,19,3.365615706209384e-16,4.647582353647564e-34,374
4,13,20,2.923224844277538e-16,3.381602415410474e-34,345
4,13,21,3.685708406474125e-16,6.418488893273927e-34,417
4,13,22,4.998248511037301e-16,6.048897111030059e-34,599
4,13,23,5.892657730534127e-16,8.892846332680814e-34,680
4,13,24,5.423636924081142e-16,6.459761683518963e-34,643
4,13,25,5.272702369043254e-16,6.863997251287779e-34,619
4,13,26,4.772247628752175e-16,5.919306862263901e-34,555
4,13,27,3.849495014832482e-16,4.49474152196741e-34,465
4,13,28,3.705978853808906e-16,4.784729795943871e-34,421
4,13,29,3.508897669238374e-16,4.83509844603838e-34,381
4,13,30,3.155338987507691e-16,3.826769016156086e-34,363
4,13,31,2.928872707352666e-16,3.809392820764905e-34,348
4,13,32,2.87847239964475e-16,3.435832136337293e-34,326
4,13,33,2.867896168479335e-16,3.841030941477765e-34,305
4,13,34,2.304599023976718e-16,3.059913634776021e-34,270
4,13,35,2.007093100850148e-16,2.428772599336402e-34,242
4,13,36,1.208331746291853e-16,1.310888146024412e-34,150
4,13,37,5.620811866719947e-17,6.497023959600297e-35,68
4,13,38,0,0,0
4,13,39,3.531285417246835e-17,8.718332717249012e-35,19
4,14,0,3.828486549062882e-17,1.007534201774983e-34,21
4,14,1,0,0,0
4,14,2,2.922219734171964e-17,2.837101520099897e-35,39
4,14,3,4.093673216119699e-17,4.194073392615371e-35,53
4,14,4,5.556827478205866e-17,7.394672858129806e-35,60
4,14,5,6.95454842234907e-17,1.541325974274108e-34,74
4,14,6,7.758879808543235e-17,1.103702463608684e-34,81
4,14,7,8.350132989202896e-17,1.499831008656885e-34,94
4,14,8,8.126630414969701e-17,1.044860704208503e-34,92
4,14,9,8.797992848354041e-17,1.46368445266936e-34,103
4,14,10,1.073460789705871e-16,1.348459288892194e-34,119
4,14,11,8.512926421832324e-17,9.530265318892434e-35,107
4,14,12,1.048049667751719e-16,1.415151349820781e-34,124
4,14,13,1.188028546122869e-16,1.802473476389592e-34,119
4,14,14,1.168633258438002e-16,1.527607499530338e-34,129
4,14,15,1.017932817515177e-16,1.27240753539644e-34,112
4,14,16,9.354086343890587e-17,1.076306950537999e-34,118
4,14,17,1.106543950310117e-16,1.543227784541873e-34,119
4,14,18,1.009235377685105e-16,1.110242083106822e-34,124
4,14,19,1.023282259196141e-16,1.255164988394974e-34,126
4,14,20,1.009342798762778e-16,1.225781141058283e-34,113
4,14,21,1.214705091036877e-16,1.722143354708444e-34,132
4,14,22,5.090243740667047e-16,1.23555219552416e-31,185
4,14,23,1.627238505603835e-16,2.044418502603383e-34,198
4,14,24,1.732970628019771e-16,2.372573714352502e-34,188
4,14,25,1.325145897197845e-16,1.650210693308139e-34,157
4,14,26,1.359368766531856e-16,1.82780239486481e-34,151
4,14,27,1.057282667752683e-16,1.331093574937725e-34,122
4,14,28,1.079023296401341e-16,1.377339925079701e-34,119
4,14,29,7.145043416334289e-17,7.595631862432928e-35,91
4,14,30,8.130113052872219e-17,9.872596547903822e-35,91
4,14,31,8.71596674264087e-17,1.120019779335449e-34,96
4,14,32,7.240513409343491e-17,8.590369542251706e-35,90
4,14,33,6.558795820934778e-17,8.765359795830488e-35,76
4,14,34,6.324059757599012e-17,7.874608477720754e-35,72
4,14,35,4.064615240172787e-17,5.356917776987165e-35,46
4,14,36,2.492081442410749e-17,2.574183208202294e-35,32
4,14,37,1.648584258911941e-17,1.521812076070455e-35,22
4,14,38,0,0,0
4,14,39,2.78052212927485e-17,7.863146525446281e-35,11
4,15,0,2.569118727168631e-17,7.156144460715242e-35,14
4,15,1,0,0,0
4,15,2,5.761914794839582e-18,8.59373333739789e-36,5
4,15,3,4.589104083788159e-18,5.483657678273599e-36,5
4,15,4,5.446094433344027e-18,4.755511808555917e-36,8
4,15,5,5.691471267833815e-18,5.307642058007392e-36,7
4,15,6,5.559378770345879e-18,5.719948226610223e-36,7
4,15,7,6.871335039067516e-18,9.56151379187055e-36,6
4,15,8,1.542896098542001e-17,2.187728898948449e-35,15
4,15,9,6.925234350830866e-18,6.127945053438766e-36,10
4,15,10,1.128071670043304e-17,1.402610360627769e-35,11
4,15,11,1.393040338372763e-17,1.50103136769454e-35,16
4,15,12,1.292373142363664e-17,1.599971907919252e-35,14
4,15,13,1.412975228638768e-17,1.648220891019193e-35,18
4,15,14,1.664705060134533e-17,2.270653475448828e-35,18
4,15,15,1.577239415245405e-17,2.173031887925967e-35,17
4,15,16,1.38864306011097e-17,2.307106224683608e-35,14
4,15,17,1.524923856299741e-17,2.005994855701026e-35,16
4,15,18,1.157001035533084e-17,9.914773696903846e-36,17
4,15,19,1.08652827482149e-17,1.630464326671711e-35,8
4,15,20,7.901952573851422e-18,6.446294525732885e-36,13
4,15,21,1.159218332107533e-17,1.498268677641088e-35,11
4,15,22,1.21538324239229e-17,1.420968560821933e-35,14
4,15,23,1.747527909828612e-17,1.869769113497466e-35,22
4,15,24,1.739728722517925e-17,1.718568610475226e-35,22
4,15,25,1.343904019102857e-17,1.779907225209105e-35,15
4,15,26,7.725974368562607e-18,5.40974617717738e-36,14
4,15,27,1.436926150687291e-17,2.018017413913188e-35,16
4,15,28,1.113596599912322e-17,1.514148925505915e-35,11
4,15,29,5.549539316017511e-18,6.282898713941272e-36,5
4,15,30,5.973332450673923e-18,4.977415254498109e-36,8
4,15,31,9.48203740887691e-18,1.142027764230767e-35,11
4,15,32,7.202113532180024e-18,5.96422583689745e-36,11
4,15,33,5.16519107349164e-18,5.73264824531425e-36,6
4,15,34,7.871128088610345e-18,1.090827963444126e-35,7
4,15,35,7.880305718392585e-18,1.32325311887799e-35,6
4,15,36,1.843809251355979e-18,8.918048611362593e-37,4
4,15,37,5.433642734503696e-18,5.216476964283304e-36,7
4,15,38,0,0,0
4,15,39,1.397432205649748e-17,4.008226698149037e-35,8
4,16,0,8.456030959282389e-18,1.573159769666468e-35,7
4,16,1,0,0,0
4,16,2,0,0,0
4,16,3,0,0,0
4,16,4,0,0,0
4,16,5,0,0,0
4,16,6,0,0,0
4,16,7,0,0,0
4,16,8,0,0,0
4,16,9,0,0,0
4,16,10,0,0,0
4,16,11,0,0,0
4,16,12,0,0,0
4,16,13,0,0,0
4,16,14,0,0,0
4,16,15,0,0,0
4,16,16,0,0,0
4,16,17,0,0,0
4,16,18,0,0,0
4,16,19,0,0,0
4,16,20,0,0,0
4,16,21,0,0,0
4,16,22,0,0,0
4,16,23,0,0,0
4,16,24,0,0,0
4,16,25,0,0,0
4,16,26,0,0,0
4,16,27,0,0,0
4,16,28,0,0,0
4,16,29,0,0,0
4,16,30,0,0,0
4,16,31,0,0,0
4,16,32,0,0,0
4,16,33,0,0,0
4,16,34,0,0,0
4,16,35,0,0,0
4,16,36,0,0,0
4,16,37,0,0,0
4,16,38,0,0,0
4,16,39,7.98884791017127e-18,2.51296142073659e-35,4
4,17,0,1.221073261187624e-17,3.485400879943001e-35,5
4,17,1,0,0,0
4,17,2,0,0,0
4,17,3,0,0,0
4,17,4,0,0,0
4,17,5,0,0,0
4,17,6,0,0,0
4,17,7,0,0,0
4,17,8,0,0,0
4,17,9,0,0,0
4,17,10,0,0,0
4,17,11,0,0,0
4,17,12,0,0,0
4,17,13,0,0,0
4,17,14,0,0,0
4,17,15,0,0,0
4,17,16,0,0,0
4,17,17,0,0,0
4,17,18,0,0,0
4,17,19,0,0,0
4,17,20,0,0,0
4,17,21,0,0,0
4,17,22,0,0,0
4,17,23,0,0,0
4,17,24,0,0,0
4,17,25,0,0,0
4,17,26,0,0,0
4,17,27,0,0,0
4,17,28,0,0,0
4,17,29,0,0,0
4,17,30,0,0,0
4,17,31,0,0,0
4,17,32,0,0,0
4,17,33,0,0,0
4,17,34,0,0,0
4,17,35,0,0,0
4,17,36,0,0,0
4,17,37,0,0,0
4,17,38,0,0,0
4,17,39,1.818003827781421e-17,5.645895076268305e-35,7
4,18,0,4.63442768948012e-18,1.018691691714593e-35,3
4,18,1,0,0,0
4,18,2,0,0,0
4,18,3,0,0,0
4,18,4,0,0,0
4,18,5,0,0,0
4,18,6,0,0,0
4,18,7,0,0,0
4,18,8,0,0,0
4,18,9,0,0,0
4,18,10,0,0,0
4,18,11,0,0,0
4,18,12,0,0,0
4,18,13,0,0,0
4,18,14,0,0,0
4,18,15,0,0,0
4,18,16,0,0,0
4,18,17,0,0,0
4,18,18,0,0,0
4,18,19,0,0,0
4,18,20,0,0,0
4,18,21,0,0,0
4,18,22,0,0,0
4,18,23,0,0,0
4,18,24,0,0,0
4,18,25,0,0,0
4,18,26,0,0,0
4,18,27,0,0,0
4,18,28,0,0,0
4,18,29,0,0,0
4,18,30,0,0,0
4,18,31,0,0,0
4,18,32,0,0,0
4,18,33,0,0,0
4,18,34,0,0,0
4,18,35,0,0,0
4,18,36,0,0,0
4,18,37,0,0,0
4,18,38,0,0,0
4,18,39,6.488317797316797e-18,1.866135480584813e-35,3
4,19,0,9.83874351353641e-18,3.082373811923796e-35,4
4,19,1,1.123594328626078e-17,2.783689689510926e-35,7
4,19,2,1.346460997761534e-18,1.192882072912609e-36,2
4,19,3,1.339614634092436e-17,3.318931265687054e-35,8
4,19,4,0,0,0
4,19,5,8.309603103646201e-18,1.869995090678312e-35,6
4,19,6,1.130705557176094e-17,2.777284518058379e-35,7
4,19,7,8.252992381881164e-18,2.891956745653846e-35,5
4,19,8,1.204607638991542e-17,3.559129926004962e-35,7
4,19,9,1.164492400466062e-17,2.752262949630401e-35,7
4,19,10,2.357437397149895e-17,6.145059167360012e-35,12
4,19,11,5.108386083173937e-18,1.524247631617082e-35,4
4,19,12,1.083246265032965e-17,2.750216043210749e-35,6
4,19,13,2.413542918828776e-17,7.093948900644821e-35,10
4,19,14,2.170265046022608e-17,7.603909450712479e-35,11
4,19,15,1.157458482802414e-17,3.234852740028152e-35,6
4,19,16,2.322836320148551e-17,5.273816132410925e-35,13
4,19,17,2.371011727944213e-17,7.62603183812603e-35,10
4,19,18,9.40105928000245e-18,1.677834777187213e-35,8
4,19,19,7.374881598007338e-18,2.119854257671137e-35,5
4,19,20,2.842749330375972e-17,8.548991993763187e-35,14
4,19,21,7.717849755019316e-18,2.194422561428677e-35,4
4,19,22,2.650496993714519e-17,8.980131223809767e-35,15
4,19,23,4.109281613309065e-17,1.287517212996028e-34,18
4,19,24,2.313879985726935e-17,7.160597189322632e-35,10
4,19,25,1.154709388480865e-17,2.59962372740553e-35,11
4,19,26,2.145107195127736e-17,6.302106947230576e-35,11
4,19,27,1.495456976280926e-17,4.199652679262011e-35,7
4,19,28,1.599706552454682e-17,5.301179978631011e-35,8
4,19,29,9.936077312749606e-18,2.099811607842726e-35,9
4,19,30,1.504046694482945e-17,3.210432556403163e-35,9
4,19,31,9.723679269175803e-18,2.112759165480871e-35,6
4,19,32,2.122102143733499e-17,6.622767012354724e-35,9
4,19,33,5.694159924940336e-18,1.350326876389293e-35,4
4,19,34,1.775473290330618e-17,4.780637077954208e-35,8
4,19,35,7.843841684201405e-19,6.152585236681553e-37,1
4,19,36,1.104712432428434e-17,2.902267714623004e-35,5
4,19,37,8.682780891068558e-18,1.652290607541007e-35,6
4,19,38,7.451116488866476e-18,1.879454049007653e-35,3
4,19,39,3.90378998913187e-18,3.646109131815442e-36,5
5,0,0,8.149492062471181e-18,2.303817955053936e-35,5
5,0,1,1.832018610310518e-17,5.543574161651523e-35,8
