# mesh name: dosimeterMesh
# primitive scorer name: doseDep
# iX, iY, iZ, total(value) [Gy], total(val^2), entry
1,12,13,8.210691634084167e-14,6.741545711001974e-27,1
1,12,14,5.876764201764695e-13,3.162512066879395e-25,4
1,12,15,8.524588262289747e-13,3.250243354043587e-25,4
1,12,16,1.614114783536852e-12,1.006719962547224e-24,3
1,12,17,6.757280897866532e-13,4.566084513267193e-25,1
1,12,18,0,0,0
1,12,19,1.708592299868742e-12,1.376799737907793e-24,3
1,12,20,8.944019470614868e-13,3.004567138028479e-25,4
1,12,21,9.515574940833158e-13,8.075930757454112e-25,4
1,12,22,0,0,0
1,12,23,8.01901392740889e-13,3.252732189395208e-25,2
1,12,24,9.935668445166605e-13,4.956463421033515e-25,2
1,12,25,5.631220891319492e-13,3.17106487268331e-25,1
1,12,26,1.955193584102279e-12,3.822781951314716e-24,1
1,12,27,2.603303194846834e-19,6.777187524299732e-38,1
1,12,28,2.955041555395379e-19,8.732270594113541e-38,1
1,12,29,5.757186285955829e-13,2.015754298398078e-25,2
1,12,30,6.823005225023774e-13,4.655340030070172e-25,1
1,12,31,0,0,0
1,12,32,0,0,0
1,12,33,5.056527571046686e-14,2.55684710767553e-27,1
1,12,34,6.631624104775898e-13,4.397843826704473e-25,1
1,12,35,2.593255797602848e-13,6.724975631800782e-26,1
1,12,36,0,0,0
1,12,37,0,0,0
1,12,38,0,0,0
1,12,39,1.614891064221124e-13,2.881142337662482e-27,34
1,13,0,1.088694982620199e-13,3.686605575875013e-27,15
1,13,1,0,0,0
1,13,2,0,0,0
1,13,3,0,0,0
1,13,4,4.877079288393992e-13,2.378590238528165e-25,1
1,13,5,1.150192893186056e-13,1.322943691535711e-26,1
1,13,6,0,0,0
1,13,7,0,0,0
1,13,8,0,0,0
1,13,9,0,0,0
1,13,10,1.960756206327468e-13,3.844564900651684e-26,1
1,13,11,8.89853373132161e-13,7.918390256746849e-25,1
1,13,12,7.275108499854344e-13,5.292720368465292e-25,1
1,13,13,9.007677276637586e-13,5.940711733709025e-25,2
1,13,14,1.107157536147015e-12,7.622121376990951e-25,3
1,13,15,1.425071829880761e-12,1.049182942444281e-24,2
1,13,16,3.13920393189149e-14,9.039708179721882e-28,2
1,13,17,2.302327078361441e-12,5.300709975756329e-24,1
1,13,18,8.830756428982691e-13,7.798225910801913e-25,1
1,13,19,1.082320760155666e-13,1.171418227863939e-26,1
1,13,20,2.334911433998895e-12,1.817403578783438e-24,4
1,13,21,1.519237354022757e-13,2.308082137858066e-26,1
1,13,22,3.974462741246315e-13,1.579633710463196e-25,2
1,13,23,6.820285587610925e-13,4.65162954965733e-25,1
1,13,24,1.153277183372094e-13,1.33004826168667e-26,1
1,13,25,6.277509470167342e-13,3.80219613351197e-25,3
1,13,26,2.075566265023394e-13,3.048762424458408e-26,2
1,13,27,2.989280564726905e-19,8.935798294654003e-38,1
1,13,28,0,0,0
1,13,29,0,0,0
1,13,30,6.109555104655288e-13,3.732666357681949e-25,1
1,13,31,0,0,0
1,13,32,3.829580092692279e-14,1.4665683686345e-27,1
1,13,33,0,0,0
1,13,34,1.461172198067826e-12,1.071083771236409e-24,2
1,13,35,0,0,0
1,13,36,0,0,0
1,13,37,2.525592479779002e-19,6.378617373916247e-38,1
1,13,38,0,0,0
1,13,39,9.654117610545844e-14,2.13733655322734e-27,27
1,14,0,7.709634057195298e-14,1.035525266385261e-27,18
1,14,1,0,0,0
1,14,2,4.959281856777457e-13,2.459447653496206e-25,1
1,14,3,0,0,0
1,14,4,1.228568026381795e-13,1.50937685989439e-26,2
1,14,5,5.036453207310402e-13,2.536586090942723e-25,1
1,14,6,0,0,0
1,14,7,0,0,0
1,14,8,0,0,0
1,14,9,3.533982328586057e-13,1.248903109875853e-25,1
1,14,10,0,0,0
1,14,11,8.072166007827344e-13,6.515986405792325e-25,1
1,14,12,4.911412136858063e-13,2.412196917807668e-25,1
1,14,13,0,0,0
1,14,14,1.790236349466423e-12,1.706263002477403e-24,2
1,14,15,0,0,0
1,14,16,0,0,0
1,14,17,0,0,0
1,14,18,5.952100413087674e-13,2.865478945965032e-25,2
1,14,19,0,0,0
1,14,20,2.292742625605231e-13,5.256668747267166e-26,1
1,14,21,0,0,0
1,14,22,6.899971722894888e-13,2.698167198989683e-25,2
1,14,23,0,0,0
1,14,24,2.337309767813369e-12,2.908280617139381e-24,3
1,14,25,6.02725530023969e-13,3.632780645426744e-25,1
1,14,26,2.775889942224323e-12,4.376334907754848e-24,2
1,14,27,0,0,0
1,14,28,0,0,0
1,14,29,3.516460362018454e-13,1.236545475119566e-25,2
1,14,30,9.445721013660071e-13,8.882675292527404e-25,2
1,14,31,0,0,0
1,14,32,9.931738134679975e-14,9.863942237585646e-27,1
1,14,33,0,0,0
1,14,34,3.070404732904604e-14,9.427197716434783e-28,2
1,14,35,3.251867712343902e-13,1.057464361858476e-25,1
1,14,36,0,0,0
1,14,37,0,0,0
1,14,38,0,0,0
1,14,39,7.975583377726367e-14,1.126737378343505e-27,19
1,15,0,6.302819018357247e-14,4.785190819690441e-28,25
1,15,1,0,0,0
1,15,2,0,0,0
1,15,3,0,0,0
1,15,4,4.319956621845843e-13,1.866202521462975e-25,1
1,15,5,8.140048398669069e-13,6.626038793267488e-25,1
1,15,6,6.272886495026292e-13,3.934910497948324e-25,1
1,15,7,4.65141790732779e-13,2.163568854860964e-25,1
1,15,8,0,0,0
1,15,9,0,0,0
1,15,10,0,0,0
1,15,11,0,0,0
1,15,12,4.017915804038542e-13,7.472352398809773e-26,3
1,15,13,9.084931697926253e-14,8.253598395598518e-27,1
1,15,14,6.822416003513016e-13,4.239816377066889e-25,2
1,15,15,1.038108212051969e-13,1.077668659929736e-26,1
1,15,16,3.477962476206032e-13,1.209622298589719e-25,1
1,15,17,0,0,0
1,15,18,7.972482667868208e-19,6.356047988945898e-37,1
1,15,19,0,0,0
1,15,20,0,0,0
1,15,21,1.183169718492217e-13,1.399890582756951e-26,1
1,15,22,8.294382938961222e-13,4.92451484980726e-25,2
1,15,23,2.873181424288053e-13,8.255171496873923e-26,1
1,15,24,1.810672287334753e-12,1.564725075937454e-24,3
1,15,25,2.546585209789238e-13,6.485064052553082e-26,2
1,15,26,2.622931702168386e-13,6.877629274041487e-26,2
1,15,27,5.156947235289886e-13,2.6594104787564e-25,1
1,15,28,0,0,0
1,15,29,0,0,0
1,15,30,1.482199727586012e-12,2.196916032456049e-24,1
1,15,31,0,0,0
1,15,32,3.889841514096456e-13,7.574778074903633e-26,2
1,15,33,4.010904121521351e-15,1.608228088217343e-29,2
1,15,34,0,0,0
1,15,35,0,0,0
1,15,36,0,0,0
1,15,37,0,0,0
1,15,38,0,0,0
1,15,39,2.271936940010673e-13,1.879128065459724e-26,20
1,16,0,6.931572281834788e-14,1.223690086543869e-27,22
1,16,1,4.784374855556356e-13,2.289024275847991e-25,1
1,16,2,0,0,0
1,16,3,9.085810169850591e-13,6.71336001382028e-25,2
1,16,4,8.323502319783568e-13,3.985597692952962e-25,2
1,16,5,0,0,0
1,16,6,1.039438483967381e-19,1.080432361952408e-38,1
1,16,7,0,0,0
1,16,8,0,0,0
1,16,9,0,0,0
1,16,10,0,0,0
1,16,11,0,0,0
1,16,12,0,0,0
1,16,13,0,0,0
1,16,14,1.695512419846192e-12,1.535238410234239e-24,3
1,16,15,2.504190637880389e-13,6.27097075084779e-26,1
1,16,16,6.760644554261624e-13,2.798455319522068e-25,3
1,16,17,1.56585342299069e-12,1.227443536440622e-24,3
1,16,18,5.244893878888552e-12,1.380350655070332e-23,2
1,16,19,3.155164698210282e-12,4.139162978663455e-24,3
1,16,20,9.231927917265238e-13,8.522849306958128e-25,1
1,16,21,9.008908860225472e-13,8.116043885184901e-25,1
1,16,22,6.197779706951367e-13,3.841247329589817e-25,1
1,16,23,0,0,0
1,16,24,6.555818956091661e-14,4.297876218505076e-27,1
1,16,25,5.613476264646568e-13,1.596461664704977e-25,2
1,16,26,4.690205407725398e-14,2.057558403251392e-27,3
1,16,27,0,0,0
1,16,28,9.574303469989652e-13,5.021188284406849e-25,2
1,16,29,0,0,0
1,16,30,0,0,0
1,16,31,2.665563138541968e-13,7.105226845553709e-26,1
1,16,32,0,0,0
1,16,33,0,0,0
1,16,34,0,0,0
1,16,35,0,0,0
1,16,36,0,0,0
1,16,37,0,0,0
1,16,38,0,0,0
1,16,39,2.017236472576885e-14,5.60571957400371e-29,13
1,17,0,1.781896930979083e-14,5.812846949761419e-29,18
1,17,1,7.685933630962916e-13,2.571577876940175e-25,3
1,17,2,1.736196309045921e-13,3.014377623544679e-26,1
1,17,3,4.430800684848708e-13,1.963199470885578e-25,1
1,17,4,6.567479625185855e-13,2.408828345981039e-25,2
1,17,5,0,0,0
1,17,6,1.362494217120932e-13,1.856390491687981e-26,1
1,17,7,0,0,0
1,17,8,5.341898157861875e-19,2.853587592896809e-37,1
1,17,9,0,0,0
1,17,10,0,0,0
1,17,11,1.423876255525734e-12,2.027423591049986e-24,1
1,17,12,1.616263004563514e-12,2.612306099920677e-24,1
1,17,13,7.007133713542484e-13,4.909992287946368e-25,1
1,17,14,1.415855595553049e-12,6.132417426467753e-25,4
1,17,15,8.757846533354182e-14,7.669909780095144e-27,2
1,17,16,1.19540364336056e-12,4.983953881304738e-25,4
1,17,17,1.479846496488011e-13,2.189945653167842e-26,1
1,17,18,3.698840693490287e-13,1.368142247581971e-25,1
1,17,19,6.664415414137201e-13,1.740840884754778e-25,3
1,17,20,1.202880990068957e-12,1.446922676269275e-24,1
1,17,21,0,0,0
1,17,22,3.054314015751303e-17,9.328834106814849e-34,1
1,17,23,0,0,0
1,17,24,4.736988421005208e-13,2.243905930073742e-25,1
1,17,25,9.846985398278571e-14,9.696312143391139e-27,1
1,17,26,9.029025481954465e-13,6.459436504003661e-25,4
1,17,27,3.058703144078043e-12,4.712232349943488e-24,3
1,17,28,1.151462918579898e-12,4.18935169378339e-25,4
1,17,29,5.865198616764715e-14,3.440055481409872e-27,1
1,17,30,0,0,0
1,17,31,2.773733253956368e-14,7.693596164103382e-28,1
1,17,32,4.029828702476182e-13,1.623951937130087e-25,1
1,17,33,0,0,0
1,17,34,0,0,0
1,17,35,6.424006337959474e-13,4.126785743014349e-25,1
1,17,36,0,0,0
1,17,37,0,0,0
1,17,38,0,0,0
1,17,39,9.653522005103757e-14,2.86412277894989e-27,17
1,18,0,1.440003632569608e-13,4.309612316964202e-27,25
1,18,1,4.743025561076097e-13,1.443474722964718e-25,2
1,18,2,8.868845827896583e-13,4.620188468936754e-25,2
1,18,3,1.467101787585846e-13,2.152387655137584e-26,1
1,18,4,1.282335758636247e-18,1.359402705234769e-36,2
1,18,5,1.248678284747093e-15,1.559197458798942e-30,1
1,18,6,4.15744421138693e-13,1.728434237079469e-25,1
1,18,7,3.424235294170648e-13,1.172538734984394e-25,1
1,18,8,2.392457541498406e-13,5.723853087872596e-26,1
1,18,9,0,0,0
1,18,10,0,0,0
1,18,11,2.435093626426532e-13,5.929680969463118e-26,1
1,18,12,3.253147145897315e-12,6.506492002691516e-24,4
1,18,13,1.977060011520212e-12,2.516564484841966e-24,4
1,18,14,7.807617934615018e-13,6.095889781292209e-25,1
1,18,15,0,0,0
1,18,16,0,0,0
1,18,17,0,0,0
1,18,18,1.628820473250865e-12,1.361725012654653e-24,2
1,18,19,2.856828665076987e-13,8.161470021605563e-26,1
1,18,20,4.516392819871682e-19,2.039780410338848e-37,1
1,18,21,0,0,0
1,18,22,3.543709166312305e-13,1.255787465540585e-25,1
1,18,23,1.003845124675851e-12,5.861981056324126e-25,2
1,18,24,0,0,0
1,18,25,0,0,0
1,18,26,1.097212444458285e-12,6.023571876764182e-25,2
1,18,27,1.405942278914855e-12,6.384810835169975e-25,4
1,18,28,6.430775643665953e-13,4.135487537916725e-25,1
1,18,29,2.69021739400637e-14,7.237269627014424e-28,1
1,18,30,3.252449318728769e-14,1.057842657089924e-27,1
1,18,31,0,0,0
1,18,32,3.343120115800256e-13,1.117645210866831e-25,1
1,18,33,0,0,0
1,18,34,0,0,0
1,18,35,0,0,0
1,18,36,0,0,0
1,18,37,0,0,0
1,18,38,0,0,0
1,18,39,2.171827376353724e-13,1.335225237672812e-26,13
1,19,0,1.102960002547421e-13,5.221174706115716e-27,12
1,19,1,3.532612635012113e-14,2.746176426287344e-28,13
1,19,2,9.716221215494084e-14,1.79122296908708e-27,17
1,19,3,1.818312489276989e-13,4.828299693333939e-27,23
1,19,4,1.661356150204658e-13,4.126460728450328e-27,25
1,19,5,2.183686904116871e-13,1.433766234340094e-26,27
1,19,6,5.85922327226678e-14,5.161756477660545e-28,20
1,19,7,1.541807157084978e-13,2.743170665011627e-27,22
1,19,8,2.252349667255778e-13,1.479340803996834e-26,27
1,19,9,1.712136615508191e-13,3.961929852764434e-27,27
1,19,10,2.315606983713983e-13,4.912055594369231e-27,30
1,19,11,3.036468660812239e-13,1.589620267926522e-26,32
1,19,12,1.648217406780498e-13,2.33226462424712e-27,35
1,19,13,3.377378346777538e-13,1.092212456781773e-26,41
1,19,14,1.757629689912055e-13,3.664907410851902e-27,32
1,19,15,2.196552540468673e-13,1.015488427078175e-26,37
1,19,16,2.925743850625131e-13,1.355089802518552e-26,41
1,19,17,5.273310341331466e-13,3.996977930094173e-26,45
1,19,18,1.773786449982712e-13,1.886379853845791e-27,53
1,19,19,2.715177551799859e-13,1.026496019545646e-26,46
1,19,20,2.143814660855742e-13,3.797520639765146e-27,48
1,19,21,2.99915276261278e-13,1.061473728139273e-26,42
1,19,22,6.246354142790026e-13,6.272089236710453e-26,42
1,19,23,2.979702759915214e-13,1.305225811149358e-26,36
1,19,24,2.060867295783785e-13,2.833432810235751e-27,48
1,19,25,3.590005764521726e-13,1.396608264003882e-26,48
1,19,26,3.876987989660386e-13,1.241409577750135e-26,53
1,19,27,2.741115834272319e-13,8.536893607235356e-27,55
1,19,28,3.252412627157918e-13,1.715941002650469e-26,33
1,19,29,3.456682093152166e-13,1.478486100510094e-26,40
1,19,30,2.963958732513293e-13,1.487546912865384e-26,33
1,19,31,7.261520729664032e-14,5.019376924617543e-28,25
1,19,32,3.031767870294361e-14,1.555776276960687e-28,17
1,19,33,1.518419256522369e-13,8.176007715814951e-27,18
1,19,34,2.309254831674638e-13,1.931902816681051e-26,22
1,19,35,1.429563820894964e-13,4.15585843882417e-27,22
1,19,36,5.056224348536239e-14,6.32824952322597e-28,14
1,19,37,8.08485226370957e-14,3.294424450241753e-27,18
1,19,38,1.293496409770417e-13,4.798604472198915e-27,16
1,19,39,2.058387314336889e-14,1.471494887444927e-28,6
2,0,0,5.506917439016748e-15,9.581797320287329e-30,5
2,0,1,1.681265999062944e-13,9.734271350530084e-27,20
2,0,2,3.421181975404262e-14,1.378984328731927e-28,23
2,0,3,3.128019281121272e-13,3.141063233919604e-26,18
2,0,4,1.755481967228093e-14,8.03929409115336e-29,11
2,0,5,2.469085204440076e-13,1.375170103257278e-26,20
2,0,6,1.940278310426777e-13,1.715597066670524e-26,21
2,0,7,1.480579119771982e-14,6.873147401558936e-29,16
2,0,8,6.083532264933205e-13,8.931215241788769e-26,34
2,0,9,1.986452142466022e-13,8.6148122432868e-27,32
2,0,10,2.745414650606612e-13,1.033652694832246e-26,28
2,0,11,1.559849205077563e-13,5.163598363223134e-27,28
2,0,12,1.121489842557993e-12,7.517267750765986e-25,27
2,0,13,5.45665535456459e-13,4.039121177104499e-26,28
2,0,14,5.870955630066922e-13,4.820501968648485e-26,41
2,0,15,2.613448749884147e-13,1.003266310865917e-26,46
2,0,16,5.971465543409686e-13,7.992253779430548e-26,42
2,0,17,2.132398137874955e-13,3.172671975706216e-27,46
2,0,18,1.25526869705634e-13,1.592450792212953e-27,38
2,0,19,1.043982007627929e-13,1.199099026829639e-27,29
2,0,20,2.801862335378796e-13,1.455416048697404e-26,38
2,0,21,1.227405129467033e-13,1.412303847886763e-27,32
2,0,22,5.436900551874462e-13,4.030412199768283e-26,47
2,0,23,2.178822047410059e-13,6.917942941302095e-27,37
2,0,24,3.547449988117728e-13,7.428327487601133e-27,45
2,0,25,2.948593294681679e-13,2.978210611575981e-26,37
2,0,26,2.323937316842578e-13,8.805732225797669e-27,39
2,0,27,1.79849422238223e-13,4.36032982011959e-27,42
2,0,28,1.958530613204399e-13,4.607456419410099e-27,34
2,0,29,1.687799364615067e-13,3.519452407523202e-27,30
2,0,30,1.582467319467479e-13,6.029582379947351e-27,22
2,0,31,5.679863307755599e-14,1.498272080389498e-27,12
2,0,32,2.898357446481339e-13,2.156065051062946e-26,24
2,0,33,2.519105077309169e-13,8.047431641717102e-27,20
2,0,34,3.173905861756956e-14,2.528437076702635e-28,12
2,0,35,1.332777127505466e-13,3.999627912097835e-27,18
2,0,36,5.466281670662625e-14,1.259062364753045e-27,15
2,0,37,9.197071342943229e-14,1.639869390200085e-27,21
2,0,38,3.735527565009411e-15,3.281922844994043e-30,10
2,0,39,2.321797242667038e-14,1.908593615243792e-28,5
2,1,0,8.401297982340405e-14,2.773771338199412e-27,20
2,1,1,0,0,0
2,1,2,1.350465347694178e-13,1.823756655322757e-26,1
2,1,3,0,0,0
2,1,4,0,0,0
2,1,5,0,0,0
2,1,6,3.575798053819204e-13,1.27863317216972e-25,1
2,1,7,4.348156361881571e-13,1.890646374737119e-25,1
2,1,8,6.90148937270814e-13,4.763055556160339e-25,1
2,1,9,1.881698063316912e-13,3.540757513691401e-26,2
2,1,10,1.525138997092947e-13,2.32604896045368e-26,1
2,1,11,4.338398890611494e-13,1.882170493365073e-25,2
2,1,12,5.703557012428546e-13,3.253056259402283e-25,1
2,1,13,0,0,0
2,1,14,7.674762753609226e-13,5.289293692258521e-25,2
2,1,15,1.245761080324274e-12,7.283797898898366e-25,3
2,1,16,7.665330894632999e-13,5.875729772421513e-25,1
2,1,17,1.140829697057915e-12,6.958269643304926e-25,2
2,1,18,9.950587951142629e-13,8.441178206746592e-25,2
2,1,19,2.93217284972316e-12,2.54091868034027e-24,4
2,1,20,8.308521932444913e-13,4.463009794154676e-25,2
2,1,21,7.227926428135732e-13,3.738329552349675e-25,2
2,1,22,1.885906093417045e-12,3.556641793187539e-24,1
2,1,23,1.500727082015396e-12,1.060542765191444e-24,3
2,1,24,1.257593851187978e-12,1.22191962914095e-24,2
2,1,25,5.946176101211911e-13,3.400877646022567e-25,2
2,1,26,6.977738157092921e-13,3.267286306040721e-25,2
2,1,27,5.898309280331699e-13,3.479005236644705e-25,1
2,1,28,0,0,0
2,1,29,4.036373869901854e-13,1.629231401762647e-25,1
2,1,30,4.601993042214415e-13,2.117833996058989e-25,1
2,1,31,0,0,0
2,1,32,1.93496925497664e-12,1.179291186129074e-24,4
2,1,33,1.024272492552213e-12,1.049134138999123e-24,1
2,1,34,1.695398712586393e-12,2.201699210352137e-24,2
2,1,35,1.18065504340414e-12,6.469569831682238e-25,3
2,1,36,5.19697034741673e-14,2.641621548083136e-27,2
2,1,37,4.356339889241704e-13,1.897769723059842e-25,1
2,1,38,1.825722060786114e-13,3.333261043241094e-26,1
2,1,39,9.351886505488065e-14,2.169141491371524e-27,21
2,2,0,6.535346520734229e-14,4.871436246210604e-28,25
2,2,1,6.259027948578616e-13,3.917543086108823e-25,1
2,2,2,3.388567063795245e-15,2.620296291534851e-30,6
2,2,3,1.936076630628843e-14,2.457089900057271e-28,9
2,2,4,8.378184410337119e-14,5.577941585939281e-27,18
2,2,5,1.57204205901536e-14,6.716816140761767e-29,14
2,2,6,1.692580443007547e-13,1.202921791142633e-26,19
2,2,7,1.18093382658455e-13,2.34205940113292e-27,21
2,2,8,3.609085749587054e-14,2.258363367038264e-28,19
2,2,9,1.009069969785579e-13,2.307576057058631e-27,19
2,2,10,6.770313336338736e-14,7.550446634867267e-28,26
2,2,11,4.271408968138339e-13,1.323533899163091e-25,20
2,2,12,9.86313133920819e-14,2.262876085997221e-27,28
2,2,13,1.626144179031657e-13,6.262766039757382e-27,28
2,2,14,1.621533262889962e-13,2.547519970200221e-27,41
2,2,15,5.418896619125387e-13,7.689304824294e-26,31
2,2,16,1.786722120619873e-13,3.671509001326167e-27,34
2,2,17,6.842447565480083e-14,3.489321575284403e-28,47
2,2,18,1.641115350490677e-13,7.799911213737277e-27,30
2,2,19,5.581208916815732e-13,1.343453266378422e-25,37
2,2,20,8.326592182164939e-13,3.88325997963774e-25,35
2,2,21,1.025135338374495e-12,6.712596253908681e-25,46
2,2,22,1.59198216907609e-12,7.194797075072701e-25,40
2,2,23,1.990193508006124e-12,2.919421565519741e-24,43
2,2,24,9.269886332779687e-13,5.042668015355326e-25,41
2,2,25,2.869000419970144e-13,1.712225157842849e-26,47
2,2,26,1.300911928480562e-13,1.864000514968205e-27,33
2,2,27,1.038085398028563e-13,3.406117656570091e-27,30
2,2,28,1.631570227626731e-13,5.430163328410688e-27,25
2,2,29,1.470575391985917e-12,1.94621209963521e-24,15
2,2,30,9.177931854227394e-14,4.960180802161181e-27,24
2,2,31,9.377590381936415e-14,3.988290979218375e-27,14
2,2,32,3.248216910455814e-13,9.549597334961446e-26,22
2,2,33,3.476674580822597e-13,7.231671364424735e-26,30
2,2,34,8.11796414965024e-15,4.334797155766568e-29,6
2,2,35,1.989939082727362e-14,2.121858316666053e-28,8
2,2,36,2.820622378393957e-14,2.278874678606893e-28,18
2,2,37,2.589921652247929e-14,3.007659941267034e-28,13
2,2,38,1.693502166219085e-14,2.867949586988732e-28,1
2,2,39,2.209793536299957e-13,2.782958150116634e-26,26
2,3,0,5.32079422924595e-13,6.517860488195613e-26,33
2,3,1,2.922982695978891e-14,8.543827840992027e-28,1
2,3,2,4.007924994249212e-13,1.200100788770708e-25,24
2,3,3,5.285855085771682e-14,6.296292990492781e-28,14
2,3,4,1.157748635812562e-13,1.181662769719631e-27,26
2,3,5,1.507494393240833e-13,3.384204639493227e-27,25
2,3,6,1.749129226475929e-13,3.04659727524966e-27,33
2,3,7,4.517536696534873e-13,4.76665237105598e-26,46
2,3,8,3.526530084794961e-13,1.207699304216368e-26,37
2,3,9,4.406597322741783e-13,2.017602176018468e-26,44
2,3,10,2.280911531514387e-13,4.277017185921455e-27,46
2,3,11,1.454188880789943e-13,1.779115350187959e-27,37
2,3,12,4.564567354966412e-13,1.501525688190173e-26,45
2,3,13,2.63671091317253e-13,8.932845550898155e-27,45
2,3,14,4.250756465204203e-13,1.429057897527056e-26,54
2,3,15,4.282096500747717e-13,1.121511453506812e-26,61
2,3,16,3.237123839697692e-13,5.170007877119225e-27,64
2,3,17,5.193431245045163e-13,1.424124858009162e-26,86
2,3,18,4.780803885950909e-13,2.453845455189411e-26,57
2,3,19,3.915701493460804e-13,1.003304225061123e-26,57
2,3,20,4.391446934905187e-13,1.361284815960503e-26,61
2,3,21,7.581646988837923e-13,3.686985512088435e-26,83
2,3,22,3.643162960197625e-13,6.249400790345944e-27,74
2,3,23,6.487159751878439e-13,1.525546815042165e-26,74
2,3,24,5.023933736433196e-13,1.352761139102505e-26,83
2,3,25,5.545250730908517e-13,1.965944771938266e-26,66
2,3,26,3.132950750580949e-13,8.634884553064134e-27,47
2,3,27,4.53369203430811e-13,2.358711894639358e-26,54
2,3,28,5.424689496904975e-13,3.796351800781108e-26,34
2,3,29,5.152267599356103e-13,2.049696636863202e-26,42
2,3,30,4.019000194967234e-13,1.441158882964536e-26,39
2,3,31,3.584647354045102e-13,1.666211250003842e-26,32
2,3,32,2.938042066995315e-13,1.115215458711222e-26,37
2,3,33,2.799497707660527e-13,8.555197562690788e-27,36
2,3,34,2.360392398421547e-13,9.215513268607013e-27,22
2,3,35,8.831919854588447e-14,1.663190420159075e-27,12
2,3,36,1.588661577736493e-13,6.817303071005773e-27,14
2,3,37,9.099822674637796e-14,2.251990408650725e-27,27
2,3,38,9.261966124011439e-13,8.578401648233547e-25,1
2,3,39,1.339062406922662e-13,2.397662329703102e-27,31
2,4,0,3.756285132250723e-13,1.01549535870426e-26,48
2,4,1,6.756316127778096e-13,3.054794066711656e-25,2
2,4,2,1.02250212414305e-13,1.382994098322932e-27,31
2,4,3,5.774044601713311e-14,3.437161638188246e-28,21
2,4,4,5.182534871231126e-13,1.217518395417083e-25,36
2,4,5,6.538922598249471e-13,8.58344786377273e-26,45
2,4,6,3.858976481014651e-13,2.109168080927651e-26,56
2,4,7,5.195317562949835e-13,1.91883081199089e-26,51
2,4,8,4.43451733697367e-13,1.669852988069952e-26,65
2,4,9,4.081427344440826e-13,1.118858673266262e-26,71
2,4,10,6.766683062051219e-13,8.403321208474399e-26,67
2,4,11,4.460828277381778e-13,1.413051548480979e-26,70
2,4,12,4.984419599960879e-13,1.804480647181161e-26,75
2,4,13,5.894833842305793e-13,1.987191048821353e-26,84
2,4,14,6.614011377632878e-13,1.980137121547735e-26,91
2,4,15,1.107948660059915e-12,1.30058870962684e-25,102
2,4,16,1.153087144987439e-12,1.158069007625699e-25,92
2,4,17,4.129661150625027e-13,7.216855191012255e-27,100
2,4,18,5.470184345410334e-13,1.325750674726853e-26,99
2,4,19,6.413584444663766e-13,1.330063968925512e-26,102
2,4,20,1.18756074118136e-12,6.374659939396574e-26,115
2,4,21,7.891276846694475e-13,3.41086184641202e-26,105
2,4,22,9.401034336327787e-13,2.436289965640514e-26,125
2,4,23,1.000126333325439e-12,3.741834063826351e-26,137
2,4,24,9.011730220201265e-13,2.513498065400361e-26,121
2,4,25,9.417633759565956e-13,2.764445718066402e-26,123
2,4,26,5.174293198474188e-13,1.488350932074769e-26,91
2,4,27,6.792750466261733e-13,2.113482262507169e-26,97
2,4,28,4.972057624866836e-13,1.462684556513505e-26,67
2,4,29,4.737773137362025e-13,1.25915104435834e-26,74
2,4,30,6.563088318855527e-13,1.813734320304497e-26,79
2,4,31,4.072887010572111e-13,9.943111185713097e-27,60
2,4,32,4.176393984201679e-13,1.521927746683474e-26,51
2,4,33,3.632659793153718e-13,1.454169139148925e-26,48
2,4,34,5.272375713805824e-13,6.957105080901236e-26,46
2,4,35,1.66584992817527e-13,2.798957551950443e-27,32
2,4,36,1.440353292990832e-13,5.049781551089426e-27,22
2,4,37,1.77867113227013e-13,7.103677657205402e-27,24
2,4,38,1.53550589305928e-13,2.357778347619777e-26,1
2,4,39,1.466071603207924e-13,2.374944484411454e-27,29
2,5,0,7.053574640493208e-13,4.506353702500728e-26,67
2,5,1,3.750809185841722e-13,1.13666553261232e-25,2
2,5,2,1.095281178918386e-12,4.634786419783956e-25,59
2,5,3,3.599111895835333e-13,2.257697517269151e-26,35
2,5,4,3.300866171063359e-13,9.915341578227341e-27,56
2,5,5,4.138531508662352e-13,1.858820432784474e-26,74
2,5,6,5.329343875390897e-13,2.02861909017876e-26,77
2,5,7,7.680558852604899e-13,3.580775334592183e-26,88
2,5,8,5.503851495397657e-13,2.489461468973569e-26,92
2,5,9,1.035823669593696e-12,6.625775176329171e-26,103
2,5,10,7.052301672497201e-13,3.370111846818254e-26,111
2,5,11,8.270789726334224e-13,2.663830923368156e-26,120
2,5,12,7.258843313917348e-13,2.60194271374843e-26,98
2,5,13,8.384039368870137e-13,3.417291055252884e-26,129
2,5,14,8.703058383817941e-13,1.867315009188933e-26,126
2,5,15,7.842889106383679e-13,2.588543254788792e-26,129
2,5,16,9.104249345598936e-13,3.10058836499421e-26,147
2,5,17,9.614996228887938e-13,2.300887061426827e-26,154
2,5,18,9.561349559643609e-13,2.622441557326803e-26,143
2,5,19,8.047326722889747e-13,1.311823882855955e-26,163
2,5,20,1.147682115617571e-12,7.243250162095978e-26,155
2,5,21,1.346834543933486e-12,4.750206956386704e-26,166
2,5,22,1.833165548900708e-12,2.067728599827155e-25,197
2,5,23,1.493372218573322e-12,1.41880713312825e-25,180
2,5,24,8.700913317211011e-13,1.881505953285025e-26,179
