# mesh name: dosimeterMesh
# primitive scorer name: nOfTrackNeutron
# iX, iY, iZ, total(value) , total(val^2), entry
10,9,21,26916,54186,20055
10,9,22,20870,22210,20226
10,9,23,17345,18261,16899
10,9,24,14657,15363,14313
10,9,25,12905,13555,12591
10,9,26,11845,12435,11556
10,9,27,10950,11740,10568
10,9,28,13477,21895,9745
10,9,29,11458,18950,8158
10,9,30,9918,16154,7162
10,9,31,6681,7159,6447
10,9,32,6316,6750,6103
10,9,33,5923,6439,5677
10,9,34,5817,6673,5402
10,9,35,8425,32733,3753
10,9,36,3877,28523,915
10,9,37,751,4833,196
10,9,38,122,192,91
10,9,39,94,382,34
10,10,0,7,37,2
10,10,1,7,11,5
10,10,2,31,229,11
10,10,3,190,1128,50
10,10,4,1779,10781,448
10,10,5,5421,19895,2502
10,10,6,4058,4758,3723
10,10,7,4194,4566,4011
10,10,8,4327,4627,4180
10,10,9,4399,4643,4279
10,10,10,4654,4916,4530
10,10,11,5061,5361,4919
10,10,12,5464,5724,5337
10,10,13,5964,6286,5807
10,10,14,6613,6915,6467
10,10,15,7469,7879,7268
10,10,16,7975,8385,7776
10,10,17,8149,8605,7926
10,10,18,8875,9511,8569
10,10,19,12515,13779,11928
10,10,20,10089,11021,9645
10,10,21,9499,10087,9213
10,10,22,11337,12025,11006
10,10,23,11279,11925,10967
10,10,24,10560,11160,10271
10,10,25,9817,10305,9578
10,10,26,9326,9834,9076
10,10,27,8796,9296,8554
10,10,28,8381,8889,8135
10,10,29,7984,8456,7753
10,10,30,7685,8131,7467
10,10,31,7270,7716,7053
10,10,32,7021,7557,6759
10,10,33,6756,7386,6449
10,10,34,6533,7671,5979
10,10,35,9353,34513,4151
10,10,36,4097,26627,1002
10,10,37,663,3671,187
10,10,38,105,189,78
10,10,39,71,243,32
10,11,0,0,0,0
10,11,1,6,10,4
10,11,2,22,108,7
10,11,3,161,763,49
10,11,4,1518,9104,414
10,11,5,5350,19698,2464
10,11,6,4030,4706,3702
10,11,7,4110,4464,3938
10,11,8,4161,4445,4022
10,11,9,4369,4629,4242
10,11,10,4615,4909,4472
10,11,11,4957,5179,4847
10,11,12,5167,5447,5030
10,11,13,5514,5814,5365
10,11,14,5855,6199,5686
10,11,15,6288,6666,6104
10,11,16,6496,6832,6329
10,11,17,6656,7042,6467
10,11,18,7239,7739,6998
10,11,19,8117,8769,7815
10,11,20,7709,8213,7464
10,11,21,7428,7930,7186
10,11,22,8308,8866,8037
10,11,23,8586,9090,8343
10,11,24,8578,9064,8342
10,11,25,8285,8801,8035
10,11,26,8097,8541,7877
10,11,27,7629,8059,7418
10,11,28,7196,7624,6986
10,11,29,7003,7401,6812
10,11,30,6836,7222,6647
10,11,31,6763,7269,6516
10,11,32,6692,7214,6438
10,11,33,6506,7104,6216
10,11,34,6593,7749,6033
10,11,35,9829,37829,4325
10,11,36,4471,29837,1076
10,11,37,860,5428,214
10,11,38,112,192,82
10,11,39,65,203,27
10,12,0,2,4,1
10,12,1,4,6,3
10,12,2,18,40,10
10,12,3,159,725,47
10,12,4,1424,8504,383
10,12,5,5204,18262,2469
10,12,6,3995,4721,3652
10,12,7,4042,4396,3871
10,12,8,4066,4328,3936
10,12,9,4191,4495,4042
10,12,10,4436,4744,4288
10,12,11,4647,4907,4519
10,12,12,5035,5361,4876
10,12,13,5264,5588,5102
10,12,14,5545,5919,5363
10,12,15,5762,6162,5573
10,12,16,5711,6035,5552
10,12,17,6038,6432,5845
10,12,18,6316,6768,6098
10,12,19,6600,7112,6358
10,12,20,6596,7050,6373
10,12,21,6556,6960,6360
10,12,22,7003,7433,6793
10,12,23,7327,7815,7088
10,12,24,7510,8092,7238
10,12,25,7323,7793,7095
10,12,26,7258,7744,7022
10,12,27,7044,7512,6815
10,12,28,6740,7168,6529
10,12,29,6713,7109,6519
10,12,30,6492,6938,6282
10,12,31,6333,6735,6139
10,12,32,6256,6792,5998
10,12,33,6066,6650,5782
10,12,34,6231,7307,5706
10,12,35,8852,32640,4016
10,12,36,3805,25995,910
10,12,37,776,5010,203
10,12,38,98,148,76
10,12,39,67,223,27
10,13,0,2,4,1
10,13,1,5,7,4
10,13,2,32,146,9
10,13,3,249,1673,59
10,13,4,1619,11051,378
10,13,5,5026,19000,2353
10,13,6,3877,4615,3521
10,13,7,3935,4391,3713
10,13,8,4047,4423,3867
10,13,9,4263,4615,4090
10,13,10,4363,4705,4195
10,13,11,4542,4916,4358
10,13,12,4928,5314,4741
10,13,13,5012,5508,4777
10,13,14,5193,5707,4950
10,13,15,5390,5864,5160
10,13,16,5339,5773,5128
10,13,17,5686,6200,5435
10,13,18,5763,6213,5545
10,13,19,6011,6601,5728
10,13,20,6165,6837,5841
10,13,21,6096,6590,5853
10,13,22,6351,6903,6086
10,13,23,6849,7479,6543
10,13,24,6828,7428,6535
10,13,25,6860,7472,6565
10,13,26,6800,7372,6524
10,13,27,6890,7452,6615
10,13,28,6591,7151,6325
10,13,29,6435,7005,6163
10,13,30,6275,6855,5993
10,13,31,6035,6553,5780
10,13,32,5730,6264,5471
10,13,33,5638,6296,5318
10,13,34,5868,7032,5318
10,13,35,8004,30332,3647
10,13,36,3177,21453,766
10,13,37,541,2729,162
10,13,38,102,182,71
10,13,39,76,348,25
10,14,0,3,5,2
10,14,1,6,8,5
10,14,2,38,234,8
10,14,3,165,1195,36
10,14,4,1294,8260,316
10,14,5,4590,15998,2118
10,14,6,3739,4985,3157
10,14,7,3878,4768,3456
10,14,8,4084,4980,3657
10,14,9,4138,4930,3752
10,14,10,4328,5242,3892
10,14,11,4520,5394,4091
10,14,12,4679,5687,4192
10,14,13,4784,5818,4288
10,14,14,4980,6010,4479
10,14,15,5201,6261,4694
10,14,16,5266,6384,4724
10,14,17,5535,6755,4939
10,14,18,5561,6831,4949
10,14,19,5768,7094,5136
10,14,20,5798,7130,5166
10,14,21,5874,7178,5239
10,14,22,6125,7573,5434
10,14,23,6507,7945,5816
10,14,24,6390,7742,5738
10,14,25,6571,8083,5846
10,14,26,6555,7963,5879
10,14,27,6590,7956,5926
10,14,28,6272,7552,5653
10,14,29,6199,7513,5569
10,14,30,5947,7139,5371
10,14,31,5910,7180,5302
10,14,32,5731,6895,5171
10,14,33,5683,6955,5079
10,14,34,5575,7447,4718
10,14,35,7020,25860,3165
10,14,36,2522,16522,607
10,14,37,358,1894,103
10,14,38,81,143,58
10,14,39,47,107,23
10,15,0,2,4,1
10,15,1,3,5,2
10,15,2,8,24,3
10,15,3,85,497,23
10,15,4,852,6474,187
10,15,5,3117,15969,1062
10,15,6,3837,14891,1638
10,15,7,4044,15442,1760
10,15,8,4274,17038,1850
10,15,9,4248,16462,1835
10,15,10,4490,17748,1926
10,15,11,4802,19304,2030
10,15,12,5036,20230,2101
10,15,13,5131,20113,2183
10,15,14,5371,19771,2292
10,15,15,5762,21484,2446
10,15,16,5870,22522,2505
10,15,17,6168,24232,2602
10,15,18,6595,27031,2714
10,15,19,6702,26966,2756
10,15,20,6678,26402,2764
10,15,21,6870,28750,2778
10,15,22,7113,29225,2966
10,15,23,7295,28457,3022
10,15,24,7484,30990,3003
10,15,25,7566,31268,3164
10,15,26,7399,29291,3101
10,15,27,7320,28794,3048
10,15,28,7070,27788,2990
10,15,29,7243,30227,2933
10,15,30,6295,23975,2695
10,15,31,6353,25933,2623
10,15,32,6287,24399,2674
10,15,33,6062,23748,2583
10,15,34,6098,25534,2493
10,15,35,4883,23981,1623
10,15,36,1394,8872,345
10,15,37,243,1365,68
10,15,38,45,67,35
10,15,39,20,52,10
10,16,0,1,1,1
10,16,1,1,1,1
10,16,2,1,1,1
10,16,3,51,523,8
10,16,4,150,766,41
10,16,5,476,3114,121
10,16,6,681,5097,167
10,16,7,644,4286,168
10,16,8,770,5270,179
10,16,9,815,5627,183
10,16,10,817,5503,206
10,16,11,804,4914,214
10,16,12,874,5796,219
10,16,13,843,5193,220
10,16,14,867,5019,228
10,16,15,1088,7272,268
10,16,16,1137,6919,298
10,16,17,1237,7791,310
10,16,18,1364,8946,340
10,16,19,1413,9911,342
10,16,20,1221,7727,313
10,16,21,1396,9458,333
10,16,22,1577,10277,381
10,16,23,1430,8974,364
10,16,24,1620,11344,379
10,16,25,1448,8610,375
10,16,26,1587,10871,384
10,16,27,1330,9258,331
10,16,28,1276,8222,338
10,16,29,1383,8683,345
10,16,30,1296,8804,315
10,16,31,1236,7710,313
10,16,32,1155,7379,284
10,16,33,1158,8244,272
10,16,34,1157,7499,278
10,16,35,695,4249,179
10,16,36,198,1486,51
10,16,37,69,337,24
10,16,38,39,67,27
10,16,39,22,42,12
10,17,0,1,1,1
10,17,1,2,2,2
10,17,2,0,0,0
10,17,3,10,42,3
10,17,4,17,59,6
10,17,5,40,134,18
10,17,6,55,219,19
10,17,7,45,151,20
10,17,8,70,254,25
10,17,9,89,511,27
10,17,10,94,396,35
10,17,11,83,363,30
10,17,12,88,572,26
10,17,13,92,430,34
10,17,14,118,546,41
10,17,15,96,380,35
10,17,16,123,629,46
10,17,17,138,616,49
10,17,18,148,622,54
10,17,19,157,835,56
10,17,20,155,1093,53
10,17,21,184,1166,57
10,17,22,204,972,65
10,17,23,131,599,46
10,17,24,159,901,52
10,17,25,149,647,51
10,17,26,226,1354,64
10,17,27,166,798,57
10,17,28,136,636,49
10,17,29,106,520,36
10,17,30,120,572,44
10,17,31,120,676,34
10,17,32,143,887,39
10,17,33,131,679,44
10,17,34,132,696,45
10,17,35,89,371,29
10,17,36,78,370,29
10,17,37,49,139,24
10,17,38,36,58,26
10,17,39,14,30,7
10,18,0,15,225,1
10,18,1,8,18,4
10,18,2,1,1,1
10,18,3,7,11,5
10,18,4,7,9,6
10,18,5,10,10,10
10,18,6,13,17,11
10,18,7,20,28,16
10,18,8,25,43,19
10,18,9,40,62,29
10,18,10,34,42,30
10,18,11,36,50,30
10,18,12,38,62,27
10,18,13,42,74,28
10,18,14,31,55,23
10,18,15,32,50,24
10,18,16,32,44,27
10,18,17,36,50,30
10,18,18,39,61,31
10,18,19,33,47,27
10,18,20,44,86,28
10,18,21,59,123,36
10,18,22,45,71,34
10,18,23,44,58,38
10,18,24,37,55,29
10,18,25,43,61,35
10,18,26,42,78,31
10,18,27,29,41,23
10,18,28,44,90,30
10,18,29,35,43,31
10,18,30,37,47,32
10,18,31,36,48,30
10,18,32,30,48,22
10,18,33,37,59,27
10,18,34,25,37,20
10,18,35,29,35,26
10,18,36,37,81,25
10,18,37,30,36,27
10,18,38,25,45,17
10,18,39,14,36,6
10,19,0,12,144,1
10,19,1,4,8,2
10,19,2,0,0,0
10,19,3,7,13,4
10,19,4,4,10,2
10,19,5,6,18,3
10,19,6,8,18,4
10,19,7,6,20,2
10,19,8,14,34,7
10,19,9,43,181,15
10,19,10,25,137,6
10,19,11,38,214,10
10,19,12,33,105,13
10,19,13,25,61,11
10,19,14,11,27,6
10,19,15,23,93,9
10,19,16,16,54,7
10,19,17,11,29,5
10,19,18,26,124,8
10,19,19,19,35,11
10,19,20,36,126,15
10,19,21,35,103,14
10,19,22,17,39,8
10,19,23,17,43,8
10,19,24,8,18,4
10,19,25,13,25,7
10,19,26,38,274,14
10,19,27,13,23,8
10,19,28,28,144,9
10,19,29,18,50,8
10,19,30,25,107,9
10,19,31,17,35,9
10,19,32,25,89,9
10,19,33,37,155,11
10,19,34,17,81,6
10,19,35,17,97,5
10,19,36,15,37,7
10,19,37,9,17,5
10,19,38,5,9,3
10,19,39,0,0,0
11,0,0,0,0,0
11,0,1,17,65,6
11,0,2,9,17,5
11,0,3,8,16,4
11,0,4,37,233,9
11,0,5,66,582,18
11,0,6,39,123,15
11,0,7,74,616,25
11,0,8,38,100,17
11,0,9,51,213,19
11,0,10,29,101,10
11,0,11,40,126,18
11,0,12,65,161,31
11,0,13,53,169,22
11,0,14,66,206,27
11,0,15,64,168,31
11,0,16,78,226,35
11,0,17,85,289,37
11,0,18,93,315,37
11,0,19,103,351,42
11,0,20,131,449,55
11,0,21,95,285,41
11,0,22,135,517,57
11,0,23,98,298,42
11,0,24,88,298,39
11,0,25,85,245,40
11,0,26,84,266,35
11,0,27,77,379,29
11,0,28,56,134,29
11,0,29,81,313,31
11,0,30,75,221,32
11,0,31,71,283,26
11,0,32,89,351,35
11,0,33,61,203,27
11,0,34,66,158,31
11,0,35,71,315,26
11,0,36,61,237,24
11,0,37,25,65,11
11,0,38,23,59,11
11,0,39,8,64,1
11,1,0,13,41,6
11,1,1,24,52,14
11,1,2,24,40,17
11,1,3,26,44,19
11,1,4,37,57,28
11,1,5,57,107,40
11,1,6,70,148,45
11,1,7,82,138,58
11,1,8,64,100,47
11,1,9,81,141,59
11,1,10,64,86,53
11,1,11,74,126,51
11,1,12,110,194,76
11,1,13,101,173,74
11,1,14,111,183,80
11,1,15,110,196,79
11,1,16,135,225,100
11,1,17,127,205,92
11,1,18,143,239,103
11,1,19,159,233,125
11,1,20,214,390,149
11,1,21,201,339,146
11,1,22,191,315,139
11,1,23,156,238,120
11,1,24,146,218,115
11,1,25,149,271,114
11,1,26,143,223,106
11,1,27,138,220,106
11,1,28,146,242,107
11,1,29,147,223,111
11,1,30,141,239,103
11,1,31,125,211,94
11,1,32,138,276,95
11,1,33,112,174,85
11,1,34,90,144,65
11,1,35,79,121,59
11,1,36,73,119,51
11,1,37,40,56,32
11,1,38,53,89,37
11,1,39,37,211,11
11,2,0,9,41,3
11,2,1,13,17,11
11,2,2,12,28,7
11,2,3,18,54,8
11,2,4,41,167,15
11,2,5,126,604,41
11,2,6,217,1055,69
11,2,7,225,1221,78
11,2,8,180,696,68
11,2,9,222,1240,75
11,2,10,204,876,75
11,2,11,274,1184,101
11,2,12,352,1682,116
11,2,13,402,2098,126
11,2,14,346,1450,130
11,2,15,406,2276,126
11,2,16,440,2176,150
11,2,17,504,2512,171
11,2,18,538,2348,185
11,2,19,586,2886,199
11,2,20,666,3114,220
11,2,21,604,3134,200
11,2,22,647,3039,226
11,2,23,642,3070,214
11,2,24,595,3051,185
11,2,25,541,2817,183
11,2,26,620,3374,184
11,2,27,544,2266,192
11,2,28,531,2815,168
11,2,29,477,2415,159
11,2,30,454,2120,150
11,2,31,414,1808,143
11,2,32,414,1798,147
11,2,33,409,1865,143
11,2,34,361,1859,109
11,2,35,315,1535,101
11,2,36,189,849,68
11,2,37,77,191,43
11,2,38,64,96,50
11,2,39,45,173,15
11,3,0,0,0,0
11,3,1,3,3,3
11,3,2,10,34,4
11,3,3,72,1066,11
11,3,4,337,2901,74
11,3,5,1277,8057,330
11,3,6,1692,10936,434
11,3,7,1962,14302,461
11,3,8,1762,10528,474
11,3,9,1818,10516,487
11,3,10,2036,12484,533
11,3,11,2344,15284,552
11,3,12,2446,16146,614
11,3,13,2792,17314,731
11,3,14,3061,18803,796
11,3,15,3492,21930,872
11,3,16,3809,22889,993
11,3,17,3907,23025,1038
11,3,18,4543,28207,1180
11,3,19,5305,32553,1415
11,3,20,4930,31730,1275
11,3,21,4979,33135,1245
11,3,22,5449,33535,1420
11,3,23,5584,35070,1420
11,3,24,4975,28803,1335
11,3,25,4869,30147,1225
11,3,26,4537,28329,1137
11,3,27,4094,26688,1035
11,3,28,4076,25222,1033
11,3,29,3514,21364,920
11,3,30,3242,19846,827
11,3,31,2932,16882,794
11,3,32,3097,17977,801
11,3,33,3105,19025,799
11,3,34,3042,19556,770
11,3,35,2315,13545,603
11,3,36,870,5054,236
11,3,37,196,1166,56
11,3,38,82,144,57
11,3,39,51,181,21
11,4,0,3,5,2
11,4,1,5,7,4
11,4,2,23,141,6
11,4,3,148,1134,31
11,4,4,1072,7128,276
11,4,5,4621,20851,1728
11,4,6,4884,14922,2633
11,4,7,5016,14836,2858
11,4,8,5138,14884,2937
11,4,9,5160,14324,3035
11,4,10,5785,15929,3321
11,4,11,6223,18501,3529
11,4,12,6731,20159,3811
11,4,13,7463,21579,4178
11,4,14,8226,24910,4551
11,4,15,8898,26896,4821
11,4,16,9300,28226,5032
11,4,17,9403,28179,5124
11,4,18,10301,32999,5394
11,4,19,11927,38245,6132
11,4,20,11164,34224,5869
11,4,21,11039,36067,5803
11,4,22,12225,37357,6500
11,4,23,13301,41633,7055
11,4,24,12625,36135,6930
11,4,25,12113,36209,6632
11,4,26,11356,34564,6297
11,4,27,10127,29275,5760
11,4,28,9902,30072,5515
11,4,29,9176,26204,5246
11,4,30,8424,24484,4809
11,4,31,8043,21905,4735
11,4,32,8016,23108,4611
11,4,33,7948,22278,4605
11,4,34,7814,22966,4331
11,4,35,8362,36424,3116
11,4,36,2973,19045,758
11,4,37,555,3303,147
11,4,38,94,168,66
11,4,39,47,137,22
11,5,0,5,9,3
11,5,1,6,6,6
11,5,2,22,142,8
11,5,3,189,1331,46
11,5,4,1669,10933,416
11,5,5,5399,20189,2452
11,5,6,4158,5138,3695
11,5,7,4157,4707,3896
11,5,8,4313,4807,4078
11,5,9,4473,5001,4218
11,5,10,4814,5300,4581
11,5,11,5159,5637,4931
11,5,12,5653,6197,5393
11,5,13,6116,6704,5829
11,5,14,6773,7517,6411
11,5,15,7548,8404,7141
11,5,16,7951,8913,7488
11,5,17,7858,8830,7394
11,5,18,7731,8859,7210
11,5,19,9032,10688,8265
11,5,20,8491,9827,7880
11,5,21,8795,9931,8260
11,5,22,10665,12055,9999
11,5,23,11076,12430,10427
11,5,24,10792,11988,10207
11,5,25,10070,11078,9579
11,5,26,9423,10325,8993
11,5,27,8997,9947,8539
11,5,28,8483,9341,8077
11,5,29,8063,8867,7680
11,5,30,7565,8265,7231
11,5,31,7051,7763,6714
11,5,32,6809,7521,6463
11,5,33,6720,7622,6286
11,5,34,6452,7976,5739
11,5,35,8983,33287,4039
11,5,36,3809,25659,935
11,5,37,527,2457,165
11,5,38,88,168,69
11,5,39,48,140,21
11,6,0,5,25,1
11,6,1,4,4,4
11,6,2,14,44,6
11,6,3,233,1399,56
11,6,4,1744,10330,446
11,6,5,5415,19777,2523
11,6,6,4182,5082,3760
11,6,7,4245,4701,4024
11,6,8,4377,4743,4199
11,6,9,4583,4907,4429
11,6,10,4803,5133,4643
11,6,11,5296,5626,5134
11,6,12,5881,6239,5706
11,6,13,6329,6695,6151
11,6,14,7136,7542,6943
11,6,15,8702,9224,8450
11,6,16,9825,10503,9498
11,6,17,9844,10686,9441
11,6,18,21224,100160,9841
11,6,19,64686,389886,20282
11,6,20,38701,220919,13528
11,6,21,12698,18580,11006
11,6,22,14797,15989,14226
11,6,23,14094,14996,13656
11,6,24,12645,13427,12264
11,6,25,11383,12115,11029
11,6,26,10687,11381,10351
11,6,27,10166,10906,9805
11,6,28,10705,14321,9130
11,6,29,9609,12881,8179
11,6,30,8530,11238,7379
11,6,31,6916,7438,6661
11,6,32,6263,6767,6024
11,6,33,5934,6508,5654
11,6,34,5952,6974,5457
11,6,35,8037,29053,3707
11,6,36,3457,22857,829
11,6,37,577,3309,163
11,6,38,108,172,82
11,6,39,53,127,26
11,7,0,0,0,0
11,7,1,3,5,2
11,7,2,19,117,6
11,7,3,278,1884,67
11,7,4,1926,12990,471
11,7,5,5649,20907,2550
11,7,6,4139,4925,3767
11,7,7,4201,4589,4011
11,7,8,4330,4626,4185
11,7,9,4529,4827,4388
11,7,10,4830,5130,4691
11,7,11,5247,5553,5095
11,7,12,5801,6155,5626
11,7,13,6377,6713,6214
11,7,14,7565,7973,7367
11,7,15,9242,9676,9031
11,7,16,11779,12525,11411
11,7,17,14287,15403,13768
11,7,18,124637,780509,37230
11,7,19,430402,2604128,120241
11,7,20,237022,1493610,64696
11,7,21,27061,55359,19984
11,7,22,21227,22867,20449
11,7,23,17809,18931,17266
11,7,24,14957,15841,14534
11,7,25,13102,13768,12779
11,7,26,11960,12610,11648
11,7,27,11205,12095,10769
11,7,28,13617,22301,9825
11,7,29,11559,18981,8275
11,7,30,10254,16830,7361
11,7,31,6860,7330,6629
11,7,32,6356,6814,6140
11,7,33,6141,6677,5882
11,7,34,5966,6960,5484
11,7,35,8397,31201,3827
11,7,36,3578,24672,852
11,7,37,619,4047,164
11,7,38,94,150,71
11,7,39,63,189,28
11,8,0,0,0,0
11,8,1,2,2,2
11,8,2,32,140,10
11,8,3,264,1628,63
11,8,4,1779,10753,443
11,8,5,5675,20521,2622
11,8,6,4129,4869,3770
11,8,7,4172,4564,3983
11,8,8,4416,4748,4254
11,8,9,4595,4903,4447
11,8,10,4786,5042,4659
11,8,11,5154,5442,5013
11,8,12,5682,6004,5526
11,8,13,6377,6695,6219
11,8,14,7581,7953,7396
11,8,15,9365,9927,9093
11,8,16,11730,12392,11411
11,8,17,14067,15151,13553
11,8,18,125320,772124,37307
11,8,19,432183,2610117,120856
11,8,20,238637,1499591,64953
11,8,21,26854,55592,19948
11,8,22,21166,22572,20488
11,8,23,17650,18674,17161
11,8,24,14773,15589,14377
11,8,25,12898,13632,12540
11,8,26,11675,12349,11346
11,8,27,10947,11765,10548
11,8,28,13541,22203,9727
11,8,29,11412,18724,8169
11,8,30,10100,16602,7253
11,8,31,6804,7248,6589
11,8,32,6250,6662,6051
11,8,33,6016,6490,5784
11,8,34,5954,6888,5505
11,8,35,8231,31165,3774
11,8,36,3784,25924,881
11,8,37,646,4420,176
11,8,38,117,221,81
11,8,39,91,343,35
11,9,0,2,4,1
11,9,1,4,4,4
11,9,2,22,58,11
11,9,3,217,1417,54
11,9,4,1860,12376,446
11,9,5,5602,20226,2628
11,9,6,4239,5023,3864
11,9,7,4208,4574,4030
11,9,8,4380,4678,4235
11,9,9,4568,4890,4413
11,9,10,4840,5138,4694
11,9,11,5112,5420,4962
11,9,12,5439,5697,5312
11,9,13,6125,6423,5978
11,9,14,7064,7406,6897
11,9,15,8291,8763,8065
11,9,16,9421,10007,9138
11,9,17,9187,9789,8896
11,9,18,19751,88299,9413
11,9,19,63420,381308,19967
11,9,20,37934,223408,12872
11,9,21,12273,18155,10730
11,9,22,14476,15402,14028
11,9,23,13844,14568,13497
11,9,24,12244,12868,11940
11,9,25,10881,11391,10628
11,9,26,10241,10779,9977
11,9,27,9577,10157,9294
11,9,28,10036,13174,8624
11,9,29,9171,12173,7831
11,9,30,8140,10466,7084
11,9,31,6676,7036,6501
11,9,32,6136,6528,5947
11,9,33,5726,6176,5503
11,9,34,5787,6653,5365
11,9,35,7690,27930,3582
11,9,36,3357,22567,799
11,9,37,597,3483,168
11,9,38,102,164,75
11,9,39,73,353,25
11,10,0,2,4,1
11,10,1,3,3,3
11,10,2,31,145,11
11,10,3,235,1365,66
11,10,4,1680,11050,415
11,10,5,5361,18655,2558
11,10,6,4127,4911,3746
11,10,7,4189,4561,4008
11,10,8,4317,4615,4172
11,10,9,4429,4681,4305
11,10,10,4763,5045,4627
11,10,11,4960,5244,4822
11,10,12,5280,5564,5138
11,10,13,5812,6132,5658
11,10,14,6445,6749,6297
11,10,15,7010,7358,6836
11,10,16,7359,7797,7143
11,10,17,7113,7517,6914
11,10,18,6901,7353,6680
11,10,19,7895,8573,7577
11,10,20,7388,7980,7101
11,10,21,7886,8432,7619
11,10,22,9783,10493,9440
11,10,23,10296,10900,10001
11,10,24,9994,10560,9721
11,10,25,9327,9869,9064
11,10,26,8798,9298,8557
11,10,27,8415,8901,8181
11,10,28,8044,8526,7810
11,10,29,7690,8122,7481
11,10,30,7367,7843,7136
11,10,31,7034,7460,6824
11,10,32,6776,7266,6537
11,10,33,6606,7234,6300
11,10,34,6352,7500,5801
11,10,35,8798,32370,3986
11,10,36,3686,23458,934
11,10,37,665,4179,178
11,10,38,99,139,81
11,10,39,70,296,29
11,11,0,2,4,1
11,11,1,5,11,3
11,11,2,52,382,11
11,11,3,233,1473,60
11,11,4,1562,10194,387
11,11,5,5156,18668,2422
11,11,6,4044,4776,3687
11,11,7,4153,4553,3961
11,11,8,4312,4660,4146
11,11,9,4494,4790,4349
11,11,10,4705,4973,4575
11,11,11,4956,5222,4826
11,11,12,5066,5332,4934
11,11,13,5481,5813,5318
11,11,14,5747,6065,5596
11,11,15,6034,6372,5869
11,11,16,6237,6585,6069
11,11,17,6297,6695,6101
11,11,18,6514,6922,6314
11,11,19,6800,7238,6588
11,11,20,6823,7281,6607
11,11,21,6938,7410,6708
11,11,22,7792,8340,7530
11,11,23,8332,8890,8063
11,11,24,8304,8738,8091
11,11,25,8274,8734,8048
11,11,26,7937,8397,7710
11,11,27,7473,7867,7280
11,11,28,7242,7628,7054
11,11,29,6978,7362,6790
11,11,30,6695,7115,6489
11,11,31,6685,7165,6452
11,11,32,6582,7100,6338
11,11,33,6420,7016,6131
11,11,34,6378,7508,5831
11,11,35,9518,34374,4248
11,11,36,4036,26276,986
11,11,37,736,4014,201
11,11,38,107,175,79
11,11,39,71,161,36
11,12,0,2,4,1
11,12,1,7,11,5
11,12,2,24,56,12
11,12,3,164,882,45
11,12,4,1713,12261,401
11,12,5,5044,18190,2381
11,12,6,3972,4742,3603
11,12,7,3981,4451,3757
11,12,8,4099,4435,3937
11,12,9,4328,4638,4175
11,12,10,4594,4932,4429
11,12,11,4821,5141,4662
11,12,12,4967,5323,4795
11,12,13,5259,5593,5096
11,12,14,5424,5768,5255
11,12,15,5579,5973,5387
11,12,16,5614,5998,5426
11,12,17,5773,6195,5568
11,12,18,6161,6693,5902
11,12,19,6245,6653,6042
11,12,20,6335,6807,6101
11,12,21,6477,6971,6239
11,12,22,6881,7493,6587
11,12,23,7442,8002,7169
11,12,24,7502,8036,7241
11,12,25,7394,7922,7138
11,12,26,7172,7694,6917
11,12,27,6893,7349,6672
11,12,28,6801,7251,6581
11,12,29,6716,7156,6501
11,12,30,6452,6910,6232
11,12,31,6288,6730,6072
11,12,32,6286,6906,5994
11,12,33,6111,6779,5785
11,12,34,6141,7259,5599
11,12,35,8928,34864,3944
11,12,36,3559,24847,859
11,12,37,576,3600,153
11,12,38,98,166,74
11,12,39,73,243,30
11,13,0,6,12,3
11,13,1,10,18,6
11,13,2,14,40,7
11,13,3,144,862,43
11,13,4,1523,10005,369
11,13,5,4953,17479,2322
11,13,6,3852,4646,3470
11,13,7,3869,4379,3631
11,13,8,4081,4475,3886
11,13,9,4325,4717,4133
11,13,10,4447,4881,4238
11,13,11,4578,4990,4377
11,13,12,4812,5290,4579
11,13,13,4930,5424,4692
11,13,14,5094,5556,4869
11,13,15,5275,5845,5005
11,13,16,5345,5859,5091
11,13,17,5552,6160,5258
11,13,18,5589,6169,5303
11,13,19,5807,6403,5519
11,13,20,5908,6576,5584
11,13,21,6092,6752,5769
11,13,22,6412,7172,6050
11,13,23,6750,7494,6386
11,13,24,6691,7311,6388
11,13,25,6839,7503,6513
11,13,26,6782,7464,6449
11,13,27,6765,7445,6437
11,13,28,6668,7292,6362
11,13,29,6374,6986,6077
11,13,30,6295,6897,6001
11,13,31,6019,6671,5710
11,13,32,5911,6579,5590
11,13,33,5798,6576,5433
11,13,34,5804,7152,5170
11,13,35,7561,27013,3476
11,13,36,2891,20405,686
11,13,37,506,3356,131
11,13,38,79,127,61
11,13,39,53,189,24
11,14,0,0,0,0
11,14,1,4,6,3
11,14,2,29,205,5
11,14,3,165,1171,42
11,14,4,1414,10524,324
11,14,5,4803,18451,2009
11,14,6,4139,7181,3040
11,14,7,4240,7206,3240
11,14,8,4402,7326,3408
11,14,9,4589,7599,3522
11,14,10,4896,8510,3703
11,14,11,4892,8152,3786
11,14,12,5137,8689,3904
11,14,13,5288,8818,4083
11,14,14,5440,8924,4181
11,14,15,5637,9453,4301
11,14,16,5885,9985,4471
11,14,17,5913,9827,4526
11,14,18,5945,9875,4586
11,14,19,6276,10728,4754
11,14,20,6469,11203,4897
11,14,21,6444,11044,4906
11,14,22,6872,12022,5131
11,14,23,7141,12123,5401
11,14,24,7035,11613,5400
11,14,25,7317,12689,5496
11,14,26,7374,12430,5633
